Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696448709514, 572.000000, 111.000000, 100.000000, 21.000000,117.000000, 100.000000, 21.000000
1696448709565, 583.000000, 116.000000, 101.000000, 21.000000,118.000000, 101.000000, 21.000000
1696448709612, 607.000000, 160.000000, 101.000000, 21.000000,178.000000, 100.000000, 21.000000
1696448709666, 578.000000, 160.000000, 102.000000, 21.000000,169.000000, 100.000000, 21.000000
1696448709715, 561.000000, 109.000000, 101.000000, 21.000000,117.000000, 101.000000, 21.000000
1696448709764, 563.000000, 154.000000, 102.000000, 21.000000,152.000000, 99.000000, 21.000000
1696448709812, 611.000000, 164.000000, 101.000000, 20.000000,176.000000, 100.000000, 21.000000
1696448709866, 580.000000, 173.000000, 102.000000, 22.000000,178.000000, 101.000000, 21.000000
1696448709911, 556.000000, 134.000000, 101.000000, 20.000000,134.000000, 100.000000, 21.000000
1696448709961, 616.000000, 148.000000, 102.000000, 21.000000,147.000000, 100.000000, 21.000000
1696448710011, 609.000000, 158.000000, 102.000000, 21.000000,154.000000, 101.000000, 21.000000
1696448710061, 592.000000, 162.000000, 101.000000, 22.000000,150.000000, 100.000000, 21.000000
1696448710111, 594.000000, 139.000000, 101.000000, 20.000000,139.000000, 100.000000, 21.000000
1696448710164, 611.000000, 144.000000, 101.000000, 20.000000,154.000000, 100.000000, 21.000000
1696448710213, 600.000000, 168.000000, 101.000000, 21.000000,180.000000, 100.000000, 21.000000
1696448710264, 574.000000, 174.000000, 102.000000, 21.000000,191.000000, 102.000000, 21.000000
1696448710313, 578.000000, 114.000000, 102.000000, 21.000000,114.000000, 101.000000, 21.000000
1696448710364, 600.000000, 118.000000, 100.000000, 20.000000,128.000000, 100.000000, 21.000000
1696448710414, 605.000000, 150.000000, 103.000000, 21.000000,159.000000, 101.000000, 21.000000
1696448710462, 596.000000, 163.000000, 102.000000, 21.000000,168.000000, 100.000000, 21.000000
1696448710514, 565.000000, 171.000000, 103.000000, 22.000000,187.000000, 101.000000, 22.000000
1696448710561, 607.000000, 139.000000, 103.000000, 21.000000,156.000000, 101.000000, 21.000000
1696448710614, 605.000000, 150.000000, 102.000000, 21.000000,165.000000, 100.000000, 21.000000
1696448710663, 574.000000, 155.000000, 103.000000, 22.000000,167.000000, 101.000000, 21.000000
1696448710712, 549.000000, 149.000000, 101.000000, 21.000000,158.000000, 100.000000, 21.000000
1696448710764, 603.000000, 120.000000, 101.000000, 20.000000,128.000000, 99.000000, 20.000000
