#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             BlockWeight         BlockCPU            AcceptRatio         
       280   -2.8250022566e+00    8.1337820663e+00   -6.6142414265e+00    3.7892391700e+00    1.1536071950e+00   -7.7678486215e+00    1.6000000000e+04    6.2195903688e-02    8.6509375000e-01
       281   -2.8489852073e+00    8.2648178705e+00   -6.4426852294e+00    3.5937000221e+00    1.1139263600e+00   -7.5566115894e+00    1.6000000000e+04    6.2506130338e-02    8.7359375000e-01
       282   -2.8369615869e+00    8.2021966099e+00   -6.3238734692e+00    3.4869118823e+00    1.1343979919e+00   -7.4582714611e+00    1.6000000000e+04    6.2265138250e-02    8.7431250000e-01
       283   -2.8310082664e+00    8.1710087957e+00   -6.5457987615e+00    3.7147904951e+00    1.1480066561e+00   -7.6938054176e+00    1.6000000000e+04    6.2263181963e-02    8.6706250000e-01
       284   -2.8275617531e+00    8.1496483085e+00   -6.6052480323e+00    3.7776862792e+00    1.1522145475e+00   -7.7574625798e+00    1.6000000000e+04    6.2088474262e-02    8.6815625000e-01
       285   -2.8410914022e+00    8.2272705837e+00   -6.5387461846e+00    3.6976547825e+00    1.1343222783e+00   -7.6730684630e+00    1.6000000000e+04    6.2174428263e-02    8.7078125000e-01
       286   -2.8374367829e+00    8.2059053796e+00   -6.5882044060e+00    3.7507676231e+00    1.1337782125e+00   -7.7219826185e+00    1.6000000000e+04    6.2056891513e-02    8.7006250000e-01
       287   -2.8228112253e+00    8.1234596353e+00   -6.5921362897e+00    3.7693250643e+00    1.1572581073e+00   -7.7493943969e+00    1.6000000000e+04    6.2278441713e-02    8.6965625000e-01
       288   -2.8308835071e+00    8.1611985391e+00   -6.4606136612e+00    3.6297301541e+00    1.1376465027e+00   -7.5982601639e+00    1.6000000000e+04    6.2085577075e-02    8.7275000000e-01
       289   -2.8271507496e+00    8.1469833129e+00   -6.4203582631e+00    3.5932075134e+00    1.1547281158e+00   -7.5750863789e+00    1.6000000000e+04    6.2870198319e-02    8.7031250000e-01
       290   -2.8528425686e+00    8.2899472926e+00   -6.4934236430e+00    3.6405810744e+00    1.1020580406e+00   -7.5954816836e+00    1.6000000000e+04    6.2027672963e-02    8.7559375000e-01
       291   -2.8577235849e+00    8.3166756104e+00   -6.4017597893e+00    3.5440362044e+00    1.0989530927e+00   -7.5007128819e+00    1.6000000000e+04    6.2242255788e-02    8.7184375000e-01
       292   -2.8229809276e+00    8.1250717542e+00   -6.5364811684e+00    3.7135002408e+00    1.1522152164e+00   -7.6886963848e+00    1.6000000000e+04    6.2933870806e-02    8.7012500000e-01
       293   -2.8380437302e+00    8.2081665036e+00   -6.4469575108e+00    3.6089137806e+00    1.1455476992e+00   -7.5925052100e+00    1.6000000000e+04    6.2423708956e-02    8.7246875000e-01
       294   -2.8285400047e+00    8.1486704936e+00   -6.5244996241e+00    3.6959596194e+00    1.1398004305e+00   -7.6643000546e+00    1.6000000000e+04    6.2723289369e-02    8.6912500000e-01
       295   -2.8266620353e+00    8.1378114318e+00   -6.5796045961e+00    3.7529425607e+00    1.1403905058e+00   -7.7199951019e+00    1.6000000000e+04    6.2414070431e-02    8.6975000000e-01
       296   -2.8384036381e+00    8.2034744563e+00   -6.5877636520e+00    3.7493600140e+00    1.1184157247e+00   -7.7061793767e+00    1.6000000000e+04    6.2144095200e-02    8.7146875000e-01
       297   -2.8452189363e+00    8.2517872492e+00   -6.4143016216e+00    3.5690826852e+00    1.1358460071e+00   -7.5501476287e+00    1.6000000000e+04    6.2279286938e-02    8.7265625000e-01
       298   -2.8254745682e+00    8.1304631149e+00   -6.5016919210e+00    3.6762173527e+00    1.1609670623e+00   -7.6626589833e+00    1.6000000000e+04    6.2362621356e-02    8.7059375000e-01
       299   -2.8395881607e+00    8.2174670491e+00   -6.7066430937e+00    3.8670549330e+00    1.1309264225e+00   -7.8375695162e+00    1.6000000000e+04    6.3122121819e-02    8.6996875000e-01
       300   -2.8408750265e+00    8.2224464495e+00   -6.4603422845e+00    3.6194672581e+00    1.1327423788e+00   -7.5930846634e+00    1.6000000000e+04    6.2276932356e-02    8.7312500000e-01
       301   -2.8289470014e+00    8.1522705109e+00   -6.5180691375e+00    3.6891221361e+00    1.1441488753e+00   -7.6622180128e+00    1.6000000000e+04    6.2854785956e-02    8.6893750000e-01
       302   -2.8347287947e+00    8.1867720236e+00   -6.4832452798e+00    3.6485164851e+00    1.1463855315e+00   -7.6296308112e+00    1.6000000000e+04    6.2704352219e-02    8.7015625000e-01
       303   -2.8398891535e+00    8.2168838214e+00   -6.3717323848e+00    3.5318432313e+00    1.1320720797e+00   -7.5038044644e+00    1.6000000000e+04    6.2200417306e-02    8.7162500000e-01
       304   -2.8246892344e+00    8.1361264784e+00   -6.5723331163e+00    3.7476438819e+00    1.1541299566e+00   -7.7264630729e+00    1.6000000000e+04    6.2197942431e-02    8.6731250000e-01
       305   -2.8348777730e+00    8.1825488037e+00   -6.4781403440e+00    3.6432625711e+00    1.1324298113e+00   -7.6105701553e+00    1.6000000000e+04    6.2273757581e-02    8.7006250000e-01
       306   -2.8359822396e+00    8.1947435922e+00   -6.4442848671e+00    3.6083026275e+00    1.1357986620e+00   -7.5800835291e+00    1.6000000000e+04    6.2137113394e-02    8.7300000000e-01
       307   -2.8470769384e+00    8.2533619982e+00   -6.3859474821e+00    3.5388705437e+00    1.1181359791e+00   -7.5040834612e+00    1.6000000000e+04    6.2244005619e-02    8.7643750000e-01
       308   -2.8401690700e+00    8.2232501889e+00   -6.4671990386e+00    3.6270299686e+00    1.1447624980e+00   -7.6119615366e+00    1.6000000000e+04    6.2102340863e-02    8.6940625000e-01
       309   -2.8360998851e+00    8.1995625165e+00   -6.5412034751e+00    3.7051035900e+00    1.1372889876e+00   -7.6784924627e+00    1.6000000000e+04    6.3101434231e-02    8.6621875000e-01
       310   -2.8269285345e+00    8.1444317264e+00   -6.7883163130e+00    3.9613877785e+00    1.1510209177e+00   -7.9393372307e+00    1.6000000000e+04    6.2276726056e-02    8.6756250000e-01
       311   -2.8356446140e+00    8.1901815040e+00   -6.4587375049e+00    3.6230928910e+00    1.1295256136e+00   -7.5882631185e+00    1.6000000000e+04    6.2245529369e-02    8.6615625000e-01
       312   -2.8245362338e+00    8.1279799005e+00   -6.5896985546e+00    3.7651623208e+00    1.1547476748e+00   -7.7444462294e+00    1.6000000000e+04    6.2297230069e-02    8.7125000000e-01
       313   -2.8303700366e+00    8.1649241185e+00   -6.5319710442e+00    3.7016010076e+00    1.1440582699e+00   -7.6760293141e+00    1.6000000000e+04    6.2015505713e-02    8.7078125000e-01
       314   -2.8360408831e+00    8.1935457870e+00   -6.4331195743e+00    3.5970786911e+00    1.1374101828e+00   -7.5705297571e+00    1.6000000000e+04    6.2328023319e-02    8.6956250000e-01
       315   -2.8234629930e+00    8.1270478064e+00   -6.5654758498e+00    3.7420128568e+00    1.1575626037e+00   -7.7230384536e+00    1.6000000000e+04    6.2002142250e-02    8.7221875000e-01
       316   -2.8500601981e+00    8.2750913709e+00   -6.3669492658e+00    3.5168890677e+00    1.1196795066e+00   -7.4866287724e+00    1.6000000000e+04    6.2046114250e-02    8.7281250000e-01
       317   -2.8365836504e+00    8.1957686372e+00   -6.4164531471e+00    3.5798694967e+00    1.1346646611e+00   -7.5511178082e+00    1.6000000000e+04    6.2587719513e-02    8.7331250000e-01
       318   -2.8318772848e+00    8.1790820714e+00   -6.6757006165e+00    3.8438233317e+00    1.1403348824e+00   -7.8160354990e+00    1.6000000000e+04    6.2842189013e-02    8.6931250000e-01
       319   -2.8353400144e+00    8.1921185964e+00   -6.4971104673e+00    3.6617704530e+00    1.1266248566e+00   -7.6237353240e+00    1.6000000000e+04    6.3306187450e-02    8.6943750000e-01
       320   -2.8330167264e+00    8.1785849102e+00   -6.7496290842e+00    3.9166123578e+00    1.1378258930e+00   -7.8874549773e+00    1.6000000000e+04    6.2471018219e-02    8.6984375000e-01
       321   -2.8581069593e+00    8.3213495566e+00   -6.3953581035e+00    3.5372511441e+00    1.1045056794e+00   -7.4998637828e+00    1.6000000000e+04    6.2247264550e-02    8.7203125000e-01
       322   -2.8291135910e+00    8.1642818487e+00   -6.6531299332e+00    3.8240163422e+00    1.1425044960e+00   -7.7956344292e+00    1.6000000000e+04    6.2503364900e-02    8.6862500000e-01
       323   -2.8251237886e+00    8.1332474032e+00   -6.5175729245e+00    3.6924491358e+00    1.1464675712e+00   -7.6640404957e+00    1.6000000000e+04    6.2540939338e-02    8.6862500000e-01
       324   -2.8271202136e+00    8.1477029112e+00   -6.5469205677e+00    3.7198003541e+00    1.1424140691e+00   -7.6893346368e+00    1.6000000000e+04    6.2156970081e-02    8.6912500000e-01
       325   -2.8388179206e+00    8.2128760943e+00   -6.4944610776e+00    3.6556431570e+00    1.1339206709e+00   -7.6283817485e+00    1.6000000000e+04    6.1962185575e-02    8.6996875000e-01
       326   -2.8525926639e+00    8.2890586487e+00   -6.4182503041e+00    3.5656576401e+00    1.1150856321e+00   -7.5333359362e+00    1.6000000000e+04    6.2408781819e-02    8.7543750000e-01
       327   -2.8462981748e+00    8.2559006856e+00   -6.5498251909e+00    3.7035270161e+00    1.1233191439e+00   -7.6731443348e+00    1.6000000000e+04    6.2172375006e-02    8.6903125000e-01
       328   -2.8371286255e+00    8.2046110793e+00   -6.3780264090e+00    3.5408977835e+00    1.1487264294e+00   -7.5267528384e+00    1.6000000000e+04    6.2349160125e-02    8.7196875000e-01
       329   -2.8265551306e+00    8.1426034536e+00   -6.4690066566e+00    3.6424515260e+00    1.1561480142e+00   -7.6251546709e+00    1.6000000000e+04    6.3389850756e-02    8.7068750000e-01
       330   -2.8385402161e+00    8.2093038726e+00   -6.4945375929e+00    3.6559973768e+00    1.1296667520e+00   -7.6242043449e+00    1.6000000000e+04    6.2670095413e-02    8.6903125000e-01
       331   -2.8227563167e+00    8.1247248395e+00   -6.5784334565e+00    3.7556771398e+00    1.1653815958e+00   -7.7438150523e+00    1.6000000000e+04    6.2196875075e-02    8.6953125000e-01
       332   -2.8410957193e+00    8.2215264253e+00   -6.4959285308e+00    3.6548328115e+00    1.1223543963e+00   -7.6182829271e+00    1.6000000000e+04    6.2245297869e-02    8.7346875000e-01
       333   -2.8342755837e+00    8.1828523656e+00   -6.4206530853e+00    3.5863775016e+00    1.1301725292e+00   -7.5508256144e+00    1.6000000000e+04    6.2384690131e-02    8.6971875000e-01
       334   -2.8453491774e+00    8.2408236172e+00   -6.4377898639e+00    3.5924406864e+00    1.1193846262e+00   -7.5571744901e+00    1.6000000000e+04    6.2075424744e-02    8.7587500000e-01
       335   -2.8235318897e+00    8.1248587690e+00   -6.5920978055e+00    3.7685659158e+00    1.1475182403e+00   -7.7396160458e+00    1.6000000000e+04    6.2378472250e-02    8.6893750000e-01
       336   -2.8286098690e+00    8.1497731104e+00   -6.4722532572e+00    3.6436433882e+00    1.1435476101e+00   -7.6158008673e+00    1.6000000000e+04    6.2236162644e-02    8.7240625000e-01
       337   -2.8251219831e+00    8.1353519769e+00   -6.5915231113e+00    3.7664011282e+00    1.1558519081e+00   -7.7473750193e+00    1.6000000000e+04    6.2020050981e-02    8.6828125000e-01
       338   -2.8378536162e+00    8.2065543873e+00   -6.4878832358e+00    3.6500296196e+00    1.1318916331e+00   -7.6197748689e+00    1.6000000000e+04    6.2400123506e-02    8.6906250000e-01
       339   -2.8395866102e+00    8.2108178788e+00   -6.5499111100e+00    3.7103244999e+00    1.1282331498e+00   -7.6781442598e+00    1.6000000000e+04    6.2973975331e-02    8.6990625000e-01
       340   -2.8321494222e+00    8.1767817338e+00   -6.4796713339e+00    3.6475219118e+00    1.1475567439e+00   -7.6272280779e+00    1.6000000000e+04    6.1891152419e-02    8.7103125000e-01
       341   -2.8386980447e+00    8.2077941836e+00   -6.5444763228e+00    3.7057782781e+00    1.1285539396e+00   -7.6730302624e+00    1.6000000000e+04    6.2382826463e-02    8.7031250000e-01
       342   -2.8338901736e+00    8.1796442764e+00   -6.5289878297e+00    3.6950976561e+00    1.1403179882e+00   -7.6693058179e+00    1.6000000000e+04    6.2640298200e-02    8.7281250000e-01
       343   -2.8241272388e+00    8.1301245754e+00   -6.4819041870e+00    3.6577769481e+00    1.1585706926e+00   -7.6404748796e+00    1.6000000000e+04    6.2005651338e-02    8.6959375000e-01
       344   -2.8290976592e+00    8.1584481714e+00   -6.5026612860e+00    3.6735636268e+00    1.1436899112e+00   -7.6463511972e+00    1.6000000000e+04    6.2363869456e-02    8.6853125000e-01
       345   -2.8441371574e+00    8.2438686545e+00   -6.5464267493e+00    3.7022895919e+00    1.1280272362e+00   -7.6744539855e+00    1.6000000000e+04    6.2610433013e-02    8.6912500000e-01
       346   -2.8315186561e+00    8.1634964766e+00   -6.5587143216e+00    3.7271956655e+00    1.1283974151e+00   -7.6871117367e+00    1.6000000000e+04    6.2203415119e-02    8.6834375000e-01
       347   -2.8378858197e+00    8.2085385293e+00   -6.4442269008e+00    3.6063410811e+00    1.1314412564e+00   -7.5756681572e+00    1.6000000000e+04    6.2750162244e-02    8.7128125000e-01
       348   -2.8460334816e+00    8.2495856294e+00   -6.5186001597e+00    3.6725666781e+00    1.1297573826e+00   -7.6483575423e+00    1.6000000000e+04    6.2481866094e-02    8.7106250000e-01
       349   -2.8521349051e+00    8.2834085170e+00   -6.3952895258e+00    3.5431546207e+00    1.1171276978e+00   -7.5124172236e+00    1.6000000000e+04    6.3261099469e-02    8.7675000000e-01
       350   -2.8449392460e+00    8.2509883507e+00   -6.3535908049e+00    3.5086515588e+00    1.1288806400e+00   -7.4824714449e+00    1.6000000000e+04    6.2234835838e-02    8.7321875000e-01
       351   -2.8462667880e+00    8.2516887025e+00   -6.3216519637e+00    3.4753851757e+00    1.1216354805e+00   -7.4432874443e+00    1.6000000000e+04    6.2421452750e-02    8.7359375000e-01
       352   -2.8311167112e+00    8.1691848343e+00   -6.5746998014e+00    3.7435830902e+00    1.1368775987e+00   -7.7115774001e+00    1.6000000000e+04    6.1989259725e-02    8.7003125000e-01
       353   -2.8349492970e+00    8.1840739753e+00   -6.4807165287e+00    3.6457672317e+00    1.1378147542e+00   -7.6185312829e+00    1.6000000000e+04    6.2101775256e-02    8.7303125000e-01
       354   -2.8354362362e+00    8.1948989967e+00   -6.5440257961e+00    3.7085895599e+00    1.1400946832e+00   -7.6841204794e+00    1.6000000000e+04    6.2644064131e-02    8.6990625000e-01
       355   -2.8325750538e+00    8.1758642422e+00   -6.6543721595e+00    3.8217971057e+00    1.1355996885e+00   -7.7899718480e+00    1.6000000000e+04    6.2062332369e-02    8.7103125000e-01
       356   -2.8327383324e+00    8.1782902611e+00   -6.5551673043e+00    3.7224289719e+00    1.1320888936e+00   -7.6872561979e+00    1.6000000000e+04    6.2208193931e-02    8.7218750000e-01
       357   -2.8315880728e+00    8.1739410103e+00   -6.5482107660e+00    3.7166226932e+00    1.1441080164e+00   -7.6923187824e+00    1.6000000000e+04    6.2289295925e-02    8.7362500000e-01
       358   -2.8312171204e+00    8.1711647999e+00   -6.5926158626e+00    3.7613987422e+00    1.1487197752e+00   -7.7413356378e+00    1.6000000000e+04    6.2184402925e-02    8.6815625000e-01
       359   -2.8335438580e+00    8.1819055755e+00   -6.4629315868e+00    3.6293877287e+00    1.1463454192e+00   -7.6092770060e+00    1.6000000000e+04    6.3470048231e-02    8.7109375000e-01
       360   -2.8438721244e+00    8.2364174699e+00   -6.4353900369e+00    3.5915179125e+00    1.1235362035e+00   -7.5589262404e+00    1.6000000000e+04    6.2170119200e-02    8.6965625000e-01
       361   -2.8400801290e+00    8.2180842026e+00   -6.3977875628e+00    3.5577074338e+00    1.1262929650e+00   -7.5240805279e+00    1.6000000000e+04    6.2644570431e-02    8.7715625000e-01
       362   -2.8342222856e+00    8.1859112040e+00   -6.5113872359e+00    3.6771649502e+00    1.1383505746e+00   -7.6497378105e+00    1.6000000000e+04    6.2425971913e-02    8.6800000000e-01
       363   -2.8461079976e+00    8.2556577118e+00   -6.4664840457e+00    3.6203760481e+00    1.1234871756e+00   -7.5899712213e+00    1.6000000000e+04    6.2088838606e-02    8.7228125000e-01
       364   -2.8426234156e+00    8.2368412627e+00   -6.6588180651e+00    3.8161946495e+00    1.1296320172e+00   -7.7884500823e+00    1.6000000000e+04    6.2164193106e-02    8.6878125000e-01
       365   -2.8296614963e+00    8.1616267500e+00   -6.5745574325e+00    3.7448959362e+00    1.1326956984e+00   -7.7072531309e+00    1.6000000000e+04    6.2615672456e-02    8.6859375000e-01
       366   -2.8210537629e+00    8.1144430724e+00   -6.5436589052e+00    3.7226051423e+00    1.1637391039e+00   -7.7073980091e+00    1.6000000000e+04    6.2556687325e-02    8.6728125000e-01
       367   -2.8329832046e+00    8.1835058567e+00   -6.5199705263e+00    3.6869873217e+00    1.1462940563e+00   -7.6662645826e+00    1.6000000000e+04    6.2310236019e-02    8.6812500000e-01
       368   -2.8304302544e+00    8.1620134681e+00   -6.5452590093e+00    3.7148287550e+00    1.1502708894e+00   -7.6955298987e+00    1.6000000000e+04    6.2230331194e-02    8.7090625000e-01
       369   -2.8401852780e+00    8.2219145428e+00   -6.5875572665e+00    3.7473719884e+00    1.1350867717e+00   -7.7226440382e+00    1.6000000000e+04    6.2972191406e-02    8.7053125000e-01
       370   -2.8606351678e+00    8.3389903962e+00   -6.4372797153e+00    3.5766445475e+00    1.0938871833e+00   -7.5311668985e+00    1.6000000000e+04    6.2141564944e-02    8.7353125000e-01
       371   -2.8234114322e+00    8.1239818840e+00   -6.5904024763e+00    3.7669910441e+00    1.1457136966e+00   -7.7361161729e+00    1.6000000000e+04    6.2098233613e-02    8.6909375000e-01
       372   -2.8436074940e+00    8.2387813360e+00   -6.4900880817e+00    3.6464805876e+00    1.1377280028e+00   -7.6278160845e+00    1.6000000000e+04    6.2521033438e-02    8.7196875000e-01
       373   -2.8580657496e+00    8.3265771385e+00   -6.4442782968e+00    3.5862125472e+00    1.1245453648e+00   -7.5688236617e+00    1.6000000000e+04    6.2340237775e-02    8.7112500000e-01
       374   -2.8445412900e+00    8.2451413275e+00   -6.3883874921e+00    3.5438462021e+00    1.1322459686e+00   -7.5206334607e+00    1.6000000000e+04    6.2407071144e-02    8.7268750000e-01
       375   -2.8342846387e+00    8.1853596244e+00   -6.5520931284e+00    3.7178084898e+00    1.1236781380e+00   -7.6757712665e+00    1.6000000000e+04    6.2515312169e-02    8.6928125000e-01
       376   -2.8509698619e+00    8.2805452052e+00   -6.5035468490e+00    3.6525769870e+00    1.1158798304e+00   -7.6194266793e+00    1.6000000000e+04    6.2514086956e-02    8.6959375000e-01
       377   -2.8366565353e+00    8.1969732675e+00   -6.5290869997e+00    3.6924304644e+00    1.1306273785e+00   -7.6597143782e+00    1.6000000000e+04    6.2323484856e-02    8.7287500000e-01
       378   -2.8465031637e+00    8.2560043355e+00   -6.5161610650e+00    3.6696579013e+00    1.1252423318e+00   -7.6414033968e+00    1.6000000000e+04    6.2428516138e-02    8.7237500000e-01
       379   -2.8447930872e+00    8.2468935004e+00   -6.5083303998e+00    3.6635373126e+00    1.1241041756e+00   -7.6324345754e+00    1.6000000000e+04    6.3050932756e-02    8.7115625000e-01
       380   -2.8371159646e+00    8.2056333164e+00   -6.5306192824e+00    3.6935033179e+00    1.1323167867e+00   -7.6629360691e+00    1.6000000000e+04    6.2413951956e-02    8.7040625000e-01
       381   -2.8440315038e+00    8.2345628470e+00   -6.4467550850e+00    3.6027235812e+00    1.1146851625e+00   -7.5614402476e+00    1.6000000000e+04    6.2097539300e-02    8.7150000000e-01
       382   -2.8340789552e+00    8.1812893721e+00   -6.4835782122e+00    3.6494992570e+00    1.1367660660e+00   -7.6203442782e+00    1.6000000000e+04    6.2872539325e-02    8.7146875000e-01
       383   -2.8423195225e+00    8.2309619576e+00   -6.5485905138e+00    3.7062709913e+00    1.1234780440e+00   -7.6720685577e+00    1.6000000000e+04    6.2207828094e-02    8.7390625000e-01
       384   -2.8460336722e+00    8.2576962638e+00   -6.5489248915e+00    3.7028912192e+00    1.1194697201e+00   -7.6683946116e+00    1.6000000000e+04    6.2112843931e-02    8.6881250000e-01
       385   -2.8288694012e+00    8.1676670351e+00   -6.5705483370e+00    3.7416789358e+00    1.1527887681e+00   -7.7233371051e+00    1.6000000000e+04    6.2139875081e-02    8.7203125000e-01
       386   -2.8412870147e+00    8.2263426762e+00   -6.5628595205e+00    3.7215725059e+00    1.1356312419e+00   -7.6984907625e+00    1.6000000000e+04    6.2177198050e-02    8.6878125000e-01
       387   -2.8359508949e+00    8.1926680221e+00   -6.4163014350e+00    3.5803505401e+00    1.1371188145e+00   -7.5534202495e+00    1.6000000000e+04    6.2142459281e-02    8.7146875000e-01
       388   -2.8263917825e+00    8.1420724765e+00   -6.5461708496e+00    3.7197790671e+00    1.1459145221e+00   -7.6920853717e+00    1.6000000000e+04    6.2139778156e-02    8.6784375000e-01
       389   -2.8281183778e+00    8.1472895709e+00   -6.6008761885e+00    3.7727578107e+00    1.1462565848e+00   -7.7471327733e+00    1.6000000000e+04    6.3123139200e-02    8.7040625000e-01
       390   -2.8299656404e+00    8.1541645137e+00   -6.4692704296e+00    3.6393047892e+00    1.1429082628e+00   -7.6121786925e+00    1.6000000000e+04    6.2385885538e-02    8.7084375000e-01
       391   -2.8214423205e+00    8.1108077344e+00   -6.4530721916e+00    3.6316298711e+00    1.1643046064e+00   -7.6173767981e+00    1.6000000000e+04    6.2752185075e-02    8.7240625000e-01
       392   -2.8385356256e+00    8.2047560531e+00   -6.4758663979e+00    3.6373307723e+00    1.1319585538e+00   -7.6078249517e+00    1.6000000000e+04    6.2636102094e-02    8.7300000000e-01
       393   -2.8438414160e+00    8.2335825887e+00   -6.3961952657e+00    3.5523538496e+00    1.1204249847e+00   -7.5166202504e+00    1.6000000000e+04    6.2427793950e-02    8.7684375000e-01
       394   -2.8297966206e+00    8.1594783631e+00   -6.5772107145e+00    3.7474140939e+00    1.1504042810e+00   -7.7276149955e+00    1.6000000000e+04    6.2100815525e-02    8.7106250000e-01
       395   -2.8421543772e+00    8.2307626707e+00   -6.4239322104e+00    3.5817778332e+00    1.1335321843e+00   -7.5574643947e+00    1.6000000000e+04    6.2295546469e-02    8.6915625000e-01
       396   -2.8298120326e+00    8.1580329414e+00   -6.6309130330e+00    3.8011010005e+00    1.1494486747e+00   -7.7803617077e+00    1.6000000000e+04    6.2836081263e-02    8.6953125000e-01
       397   -2.8367803462e+00    8.1996567607e+00   -6.4906315129e+00    3.6538511667e+00    1.1421599346e+00   -7.6327914475e+00    1.6000000000e+04    6.2122195763e-02    8.6915625000e-01
       398   -2.8414804669e+00    8.2232600649e+00   -6.3993423067e+00    3.5578618398e+00    1.1313249823e+00   -7.5306672889e+00    1.6000000000e+04    6.2117056481e-02    8.7603125000e-01
       399   -2.8360129058e+00    8.1963346642e+00   -6.5972380855e+00    3.7612251798e+00    1.1360813279e+00   -7.7333194134e+00    1.6000000000e+04    6.3020526138e-02    8.6637500000e-01
       400   -2.8302793543e+00    8.1644396783e+00   -6.6560411717e+00    3.8257618173e+00    1.1477862605e+00   -7.8038274321e+00    1.6000000000e+04    6.2411952263e-02    8.6603125000e-01
       401   -2.8478558124e+00    8.2648048488e+00   -6.4267899650e+00    3.5789341526e+00    1.1289713707e+00   -7.5557613356e+00    1.6000000000e+04    6.2213287700e-02    8.7362500000e-01
       402   -2.8465486663e+00    8.2545546072e+00   -6.4948335083e+00    3.6482848419e+00    1.1142961263e+00   -7.6091296346e+00    1.6000000000e+04    6.2443234312e-02    8.7362500000e-01
       403   -2.8292542611e+00    8.1524576597e+00   -6.5726158214e+00    3.7433615602e+00    1.1481600803e+00   -7.7207759017e+00    1.6000000000e+04    6.2171057488e-02    8.7112500000e-01
       404   -2.8107824895e+00    8.0582268221e+00   -6.7533403779e+00    3.9425578884e+00    1.1777999049e+00   -7.9311402828e+00    1.6000000000e+04    6.2169310019e-02    8.6668750000e-01
       405   -2.8286941434e+00    8.1552631392e+00   -6.5331338472e+00    3.7044397039e+00    1.1429019702e+00   -7.6760358174e+00    1.6000000000e+04    6.2281914069e-02    8.7418750000e-01
       406   -2.8314658371e+00    8.1657523636e+00   -6.5669690313e+00    3.7355031943e+00    1.1418890453e+00   -7.7088580767e+00    1.6000000000e+04    6.2443157106e-02    8.6787500000e-01
       407   -2.8269250294e+00    8.1396117008e+00   -6.6915053403e+00    3.8645803109e+00    1.1415772034e+00   -7.8330825437e+00    1.6000000000e+04    6.2101197994e-02    8.6903125000e-01
       408   -2.8446342597e+00    8.2430114403e+00   -6.3950763011e+00    3.5504420415e+00    1.1224950247e+00   -7.5175713259e+00    1.6000000000e+04    6.2060934375e-02    8.7415625000e-01
       409   -2.8407997865e+00    8.2255977807e+00   -6.4082382060e+00    3.5674384195e+00    1.1336461396e+00   -7.5418843456e+00    1.6000000000e+04    6.3040568531e-02    8.7496875000e-01
       410   -2.8476816568e+00    8.2658293708e+00   -6.5707250649e+00    3.7230434081e+00    1.1307371855e+00   -7.7014622505e+00    1.6000000000e+04    6.2692542519e-02    8.7137500000e-01
       411   -2.8387613594e+00    8.2165686495e+00   -6.4251554303e+00    3.5863940710e+00    1.1424928053e+00   -7.5676482357e+00    1.6000000000e+04    6.1828109906e-02    8.7259375000e-01
       412   -2.8420350678e+00    8.2335266106e+00   -6.4443965202e+00    3.6023614524e+00    1.1298185558e+00   -7.5742150760e+00    1.6000000000e+04    6.2188394525e-02    8.7184375000e-01
       413   -2.8336075866e+00    8.1788791348e+00   -6.4392118614e+00    3.6056042748e+00    1.1339485571e+00   -7.5731604185e+00    1.6000000000e+04    6.2641234688e-02    8.7268750000e-01
       414   -2.8325995310e+00    8.1739299287e+00   -6.6199784794e+00    3.7873789483e+00    1.1382079488e+00   -7.7581864281e+00    1.6000000000e+04    6.2229696719e-02    8.6859375000e-01
       415   -2.8246593970e+00    8.1293681878e+00   -6.5302968420e+00    3.7056374450e+00    1.1532046627e+00   -7.6835015047e+00    1.6000000000e+04    6.2422539163e-02    8.7006250000e-01
       416   -2.8223672025e+00    8.1149533966e+00   -6.5992710867e+00    3.7769038842e+00    1.1595881654e+00   -7.7588592520e+00    1.6000000000e+04    6.2324901488e-02    8.6643750000e-01
       417   -2.8489245684e+00    8.2630331304e+00   -6.5305603828e+00    3.6816358144e+00    1.1088076201e+00   -7.6393680029e+00    1.6000000000e+04    6.2120803056e-02    8.7409375000e-01
       418   -2.8294467549e+00    8.1592461302e+00   -6.5310263570e+00    3.7015796021e+00    1.1466107944e+00   -7.6776371514e+00    1.6000000000e+04    6.2523575600e-02    8.7125000000e-01
       419   -2.8396685401e+00    8.2163586117e+00   -6.4249357374e+00    3.5852671973e+00    1.1378246737e+00   -7.5627604112e+00    1.6000000000e+04    6.3124741694e-02    8.7259375000e-01
       420   -2.8181915972e+00    8.0975737290e+00   -6.7167709182e+00    3.8985793210e+00    1.1550896222e+00   -7.8718605404e+00    1.6000000000e+04    6.2108319238e-02    8.6628125000e-01
       421   -2.8449957466e+00    8.2404514560e+00   -6.4921587135e+00    3.6471629669e+00    1.1230346509e+00   -7.6151933644e+00    1.6000000000e+04    6.2215807012e-02    8.7371875000e-01
       422   -2.8502632332e+00    8.2744949738e+00   -6.3810585314e+00    3.5307952982e+00    1.1204929214e+00   -7.5015514528e+00    1.6000000000e+04    6.2395411494e-02    8.7315625000e-01
       423   -2.8220295248e+00    8.1175334441e+00   -6.4893258711e+00    3.6672963463e+00    1.1611150339e+00   -7.6504409050e+00    1.6000000000e+04    6.2180806463e-02    8.6671875000e-01
       424   -2.8532777154e+00    8.2874850078e+00   -6.4543060563e+00    3.6010283410e+00    1.1085742908e+00   -7.5628803471e+00    1.6000000000e+04    6.2125781581e-02    8.7040625000e-01
