# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       985   -1.7254951782e+01    3.1939899527e-01    1.0169189511e+04    1.0169000000e+04    4.3750000000e-01   -1.7253481545e+01    9.9553309136e-01    9.9881994296e-01
       986   -1.7264732208e+01    2.3755171687e-01    1.0164378739e+04    1.0164000000e+04    3.7500000000e-01   -1.7252988863e+01    9.9513595511e-01    9.9950806769e-01
       987   -1.7260825984e+01    2.6398508207e-01    1.0166438868e+04    1.0166000000e+04    1.8750000000e-01   -1.7253179431e+01    9.9558751053e-01    9.9921306315e-01
       988   -1.7254708710e+01    2.1640652411e-01    1.0163223543e+04    1.0163000000e+04    2.5000000000e-01   -1.7252889129e+01    9.9542317582e-01    9.9960641543e-01
       989   -1.7255833074e+01    2.3023038887e-01    1.0165097705e+04    1.0165000000e+04    2.5000000000e-01   -1.7253086339e+01    9.9555659048e-01    9.9872110182e-01
       990   -1.7262459912e+01    2.2629414254e-01    1.0162340740e+04    1.0162000000e+04    5.0000000000e-01   -1.7252784728e+01    9.9530785378e-01    9.9901594174e-01
       991   -1.7260743174e+01    2.2945933240e-01    1.0160461657e+04    1.0160000000e+04    3.1250000000e-01   -1.7252582737e+01    9.9575816410e-01    9.9950787402e-01
       992   -1.7258531137e+01    2.4494747150e-01    1.0166331502e+04    1.0166000000e+04    5.0000000000e-01   -1.7253175394e+01    9.9542316302e-01    9.9911469605e-01
       993   -1.7263081325e+01    2.3855077872e-01    1.0162402810e+04    1.0162000000e+04    3.1250000000e-01   -1.7252782201e+01    9.9529593841e-01    9.9881913009e-01
       994   -1.7262066766e+01    2.6158039661e-01    1.0162493613e+04    1.0162000000e+04    4.3750000000e-01   -1.7252780079e+01    9.9507848892e-01    9.9901594174e-01
       995   -1.7258085079e+01    2.3857638151e-01    1.0155396663e+04    1.0155000000e+04    4.3750000000e-01   -1.7252093967e+01    9.9557616035e-01    9.9931068439e-01
       996   -1.7260767368e+01    2.5951148455e-01    1.0162321401e+04    1.0162000000e+04    3.7500000000e-01   -1.7252784872e+01    9.9621835335e-01    9.9921275340e-01
       997   -1.7261469400e+01    2.2764223633e-01    1.0160415570e+04    1.0160000000e+04    3.1250000000e-01   -1.7252585426e+01    9.9499530436e-01    9.9872047244e-01
       998   -1.7263193965e+01    2.5074812534e-01    1.0156477542e+04    1.0156000000e+04    4.3750000000e-01   -1.7252192025e+01    9.9583105459e-01    9.9891689642e-01
       999   -1.7264176259e+01    2.3377250484e-01    1.0154552795e+04    1.0154000000e+04    2.5000000000e-01   -1.7251996235e+01    9.9478556554e-01    9.9960606657e-01
      1000   -1.7262521749e+01    2.6352037566e-01    1.0160540028e+04    1.0160000000e+04    3.1250000000e-01   -1.7252590031e+01    9.9582440479e-01    9.9891732283e-01
      1001   -1.7264518584e+01    2.8012166498e-01    1.0163513825e+04    1.0163000000e+04    3.1250000000e-01   -1.7252889418e+01    9.9518897207e-01    9.9931122700e-01
      1002   -1.7267034820e+01    2.5296631255e-01    1.0163601797e+04    1.0163000000e+04    3.7500000000e-01   -1.7252891728e+01    9.9535858503e-01    9.9911443471e-01
      1003   -1.7262564224e+01    2.5574681259e-01    1.0161537633e+04    1.0161000000e+04    3.1250000000e-01   -1.7252699434e+01    9.9607722714e-01    9.9970475347e-01
      1004   -1.7262266076e+01    2.2995851483e-01    1.0169397299e+04    1.0169000000e+04    3.1250000000e-01   -1.7253493739e+01    9.9546748893e-01    9.9980332383e-01
      1005   -1.7262899877e+01    2.6856417770e-01    1.0179394583e+04    1.0179000000e+04    4.3750000000e-01   -1.7254478971e+01    9.9552924226e-01    9.9941055113e-01
      1006   -1.7256688158e+01    2.4669239418e-01    1.0179236411e+04    1.0179000000e+04    2.5000000000e-01   -1.7254480971e+01    9.9611770702e-01    9.9921406818e-01
      1007   -1.7258051065e+01    2.2948686211e-01    1.0179111467e+04    1.0179000000e+04    3.1250000000e-01   -1.7254483666e+01    9.9558857531e-01    9.9911582670e-01
      1008   -1.7253919162e+01    2.2926651318e-01    1.0177072314e+04    1.0177000000e+04    3.7500000000e-01   -1.7254283011e+01    9.9524094063e-01    9.9960695686e-01
      1009   -1.7258701410e+01    2.4473481785e-01    1.0180077691e+04    1.0180000000e+04    2.5000000000e-01   -1.7254575106e+01    9.9555066768e-01    9.9941060904e-01
      1010   -1.7256840966e+01    2.6338957399e-01    1.0179130737e+04    1.0179000000e+04    2.5000000000e-01   -1.7254469691e+01    9.9619882886e-01    9.9960703409e-01
      1011   -1.7264266968e+01    2.2608559234e-01    1.0181248946e+04    1.0181000000e+04    3.7500000000e-01   -1.7254664241e+01    9.9469787461e-01    9.9960711129e-01
      1012   -1.7262169800e+01    2.4592072462e-01    1.0188405246e+04    1.0188000000e+04    2.5000000000e-01   -1.7255347611e+01    9.9597098406e-01    9.9931291716e-01
      1013   -1.7263346851e+01    2.3751500094e-01    1.0190352583e+04    1.0190000000e+04    3.1250000000e-01   -1.7255548094e+01    9.9547911132e-01    9.9931305201e-01
      1014   -1.7261394203e+01    2.2475148067e-01    1.0186342928e+04    1.0186000000e+04    2.5000000000e-01   -1.7255157365e+01    9.9515960498e-01    9.9921460829e-01
      1015   -1.7257136143e+01    2.2574861864e-01    1.0181213208e+04    1.0181000000e+04    2.5000000000e-01   -1.7254669546e+01    9.9604588338e-01    9.9911600039e-01
      1016   -1.7258000672e+01    2.5632167958e-01    1.0181158621e+04    1.0181000000e+04    3.7500000000e-01   -1.7254670579e+01    9.9528753219e-01    9.9960711129e-01
      1017   -1.7261720090e+01    2.3897971014e-01    1.0184234666e+04    1.0184000000e+04    2.5000000000e-01   -1.7254961590e+01    9.9563607584e-01    9.9950903378e-01
      1018   -1.7254058163e+01    3.6494053573e-01    1.0185126429e+04    1.0185000000e+04    2.5000000000e-01   -1.7255057115e+01    9.9568939378e-01    9.9882179676e-01
      1019   -1.7255895207e+01    2.3599726191e-01    1.0184994033e+04    1.0185000000e+04    3.7500000000e-01   -1.7255058505e+01    9.9522319817e-01    9.9921453117e-01
      1020   -1.7258802462e+01    2.3354066941e-01    1.0184087935e+04    1.0184000000e+04    2.5000000000e-01   -1.7254953375e+01    9.9598134656e-01    9.9921445405e-01
      1021   -1.7262503070e+01    2.5414182992e-01    1.0182206062e+04    1.0182000000e+04    3.1250000000e-01   -1.7254752038e+01    9.9574620061e-01    9.9911608721e-01
      1022   -1.7256747818e+01    2.2181432341e-01    1.0184190964e+04    1.0184000000e+04    5.0000000000e-01   -1.7254946676e+01    9.9521029944e-01    9.9911626080e-01
      1023   -1.7256171826e+01    2.5420399391e-01    1.0179098823e+04    1.0179000000e+04    3.7500000000e-01   -1.7254457835e+01    9.9598178406e-01    9.9950879261e-01
      1024   -1.7259730094e+01    2.2399865990e-01    1.0181145292e+04    1.0181000000e+04    3.7500000000e-01   -1.7254650311e+01    9.9493506618e-01    9.9911600039e-01
      1025   -1.7262720600e+01    2.1389372971e-01    1.0184319509e+04    1.0184000000e+04    3.7500000000e-01   -1.7254940332e+01    9.9536155797e-01    9.9980361351e-01
      1026   -1.7257507742e+01    2.2181333050e-01    1.0188229316e+04    1.0188000000e+04    2.5000000000e-01   -1.7255332278e+01    9.9549005823e-01    9.9960738123e-01
      1027   -1.7258440041e+01    2.8864792876e-01    1.0191048646e+04    1.0191000000e+04    2.5000000000e-01   -1.7255629177e+01    9.9579625266e-01    9.9950937101e-01
      1028   -1.7262836349e+01    2.3234604743e-01    1.0192179218e+04    1.0192000000e+04    2.5000000000e-01   -1.7255724154e+01    9.9543664617e-01    9.9950941915e-01
      1029   -1.7259641504e+01    2.5547395682e-01    1.0195253570e+04    1.0195000000e+04    2.5000000000e-01   -1.7256016325e+01    9.9594006745e-01    9.9911721432e-01
      1030   -1.7260517988e+01    2.1090738934e-01    1.0193205339e+04    1.0193000000e+04    4.3750000000e-01   -1.7255822729e+01    9.9562579948e-01    9.9901893456e-01
      1031   -1.7262360450e+01    2.1654451443e-01    1.0185318399e+04    1.0185000000e+04    2.5000000000e-01   -1.7255036728e+01    9.9586541848e-01    9.9941089838e-01
      1032   -1.7264231955e+01    2.5103266313e-01    1.0181422428e+04    1.0181000000e+04    3.1250000000e-01   -1.7254644020e+01    9.9493790127e-01    9.9911600039e-01
      1033   -1.7264214432e+01    2.4608571689e-01    1.0181484839e+04    1.0181000000e+04    3.1250000000e-01   -1.7254646097e+01    9.9552892725e-01    9.9941066693e-01
      1034   -1.7266961347e+01    2.6792701299e-01    1.0184530431e+04    1.0184000000e+04    2.5000000000e-01   -1.7254944796e+01    9.9578513524e-01    9.9950903378e-01
      1035   -1.7264219863e+01    2.1439687769e-01    1.0185519241e+04    1.0185000000e+04    3.1250000000e-01   -1.7255047034e+01    9.9549655724e-01    9.9921453117e-01
      1036   -1.7262112233e+01    2.6664500834e-01    1.0182362014e+04    1.0182000000e+04    3.1250000000e-01   -1.7254759415e+01    9.9600135159e-01    9.9862502455e-01
      1037   -1.7257560545e+01    2.1123816328e-01    1.0180233732e+04    1.0180000000e+04    4.3750000000e-01   -1.7254567005e+01    9.9546776671e-01    9.9901768173e-01
      1038   -1.7267696830e+01    9.0083049264e-01    1.0178211350e+04    1.0178000000e+04    3.1250000000e-01   -1.7254372301e+01    9.9574856994e-01    9.9921399096e-01
      1039   -1.7255317984e+01    3.4803352759e-01    1.0178087757e+04    1.0178000000e+04    3.1250000000e-01   -1.7254369229e+01    9.9577761927e-01    9.9911573983e-01
      1040   -1.7261071229e+01    2.7164996397e-01    1.0175104883e+04    1.0175000000e+04    3.1250000000e-01   -1.7254082149e+01    9.9557960719e-01    9.9882063882e-01
      1041   -1.7255956896e+01    2.3883662441e-01    1.0170221676e+04    1.0170000000e+04    4.3750000000e-01   -1.7253585174e+01    9.9597965246e-01    9.9891838741e-01
      1042   -1.7259118651e+01    2.2276181823e-01    1.0166213411e+04    1.0166000000e+04    4.3750000000e-01   -1.7253192449e+01    9.9471655641e-01    9.9940979736e-01
      1043   -1.7259518200e+01    2.3308252224e-01    1.0171284337e+04    1.0171000000e+04    3.1250000000e-01   -1.7253679403e+01    9.9534003003e-01    9.9941008750e-01
      1044   -1.7261788932e+01    2.1973914759e-01    1.0172345155e+04    1.0172000000e+04    1.8750000000e-01   -1.7253776317e+01    9.9580319989e-01    9.9921352733e-01
      1045   -1.7261845894e+01    3.0165988565e-01    1.0176339925e+04    1.0176000000e+04    3.7500000000e-01   -1.7254168502e+01    9.9549676841e-01    9.9980345912e-01
      1046   -1.7260149132e+01    2.3689593472e-01    1.0184238635e+04    1.0184000000e+04    2.5000000000e-01   -1.7254955784e+01    9.9619179935e-01    9.9891987431e-01
      1047   -1.7258182733e+01    2.2514029413e-01    1.0182230783e+04    1.0182000000e+04    2.5000000000e-01   -1.7254760864e+01    9.9578249921e-01    9.9941072481e-01
      1048   -1.7264972919e+01    2.5050883051e-01    1.0185321708e+04    1.0185000000e+04    3.7500000000e-01   -1.7255055150e+01    9.9523066271e-01    9.9931271478e-01
      1049   -1.7267072037e+01    2.2379116917e-01    1.0182546600e+04    1.0182000000e+04    1.8750000000e-01   -1.7254758176e+01    9.9482155350e-01    9.9901787468e-01
      1050   -1.7265815592e+01    2.0245062471e-01    1.0181600352e+04    1.0181000000e+04    3.1250000000e-01   -1.7254664732e+01    9.9585118280e-01    9.9950888911e-01
      1051   -1.7265823685e+01    2.0962218625e-01    1.0181561830e+04    1.0181000000e+04    1.8750000000e-01   -1.7254671703e+01    9.9606765902e-01    9.9882133386e-01
      1052   -1.7264603605e+01    2.0933400642e-01    1.0175572647e+04    1.0175000000e+04    3.7500000000e-01   -1.7254087832e+01    9.9574126804e-01    9.9960687961e-01
      1053   -1.7260762597e+01    2.6259965050e-01    1.0176402226e+04    1.0176000000e+04    1.2500000000e-01   -1.7254191740e+01    9.9565613167e-01    9.9931210692e-01
      1054   -1.7264682294e+01    2.1178643473e-01    1.0174404885e+04    1.0174000000e+04    3.1250000000e-01   -1.7253999522e+01    9.9574218531e-01    9.9931197169e-01
      1055   -1.7268293699e+01    2.2163471138e-01    1.0173629044e+04    1.0173000000e+04    2.5000000000e-01   -1.7253901538e+01    9.9492075094e-01    9.9931190406e-01
      1056   -1.7266813271e+01    2.4956449756e-01    1.0171704381e+04    1.0171000000e+04    2.5000000000e-01   -1.7253709330e+01    9.9514733967e-01    9.9921345000e-01
      1057   -1.7267205537e+01    2.7304880337e-01    1.0170628672e+04    1.0170000000e+04    3.1250000000e-01   -1.7253619181e+01    9.9589015117e-01    9.9911504425e-01
      1058   -1.7265289241e+01    2.1469545850e-01    1.0171621588e+04    1.0171000000e+04    4.3750000000e-01   -1.7253724117e+01    9.9535243771e-01    9.9941008750e-01
      1059   -1.7260783582e+01    2.1895609215e-01    1.0170459132e+04    1.0170000000e+04    3.7500000000e-01   -1.7253632801e+01    9.9606735691e-01    9.9901671583e-01
      1060   -1.7261378340e+01    2.0888520841e-01    1.0169392955e+04    1.0169000000e+04    3.7500000000e-01   -1.7253539465e+01    9.9579307997e-01    9.9862326679e-01
      1061   -1.7265207336e+01    2.0712988041e-01    1.0160536575e+04    1.0160000000e+04    4.3750000000e-01   -1.7252654328e+01    9.9510353967e-01    9.9911417323e-01
      1062   -1.7264501418e+01    2.0512517985e-01    1.0163610220e+04    1.0163000000e+04    3.7500000000e-01   -1.7252950476e+01    9.9527153298e-01    9.9960641543e-01
      1063   -1.7263060057e+01    2.1014677212e-01    1.0168517913e+04    1.0168000000e+04    2.5000000000e-01   -1.7253447226e+01    9.9568026941e-01    9.9960660897e-01
      1064   -1.7263047351e+01    2.2373239516e-01    1.0173463892e+04    1.0173000000e+04    3.1250000000e-01   -1.7253942991e+01    9.9522330333e-01    9.9941020348e-01
      1065   -1.7260801483e+01    1.9925691292e-01    1.0178372525e+04    1.0178000000e+04    3.7500000000e-01   -1.7254437012e+01    9.9508624211e-01    9.9950874435e-01
      1066   -1.7265921175e+01    2.3063028614e-01    1.0183409171e+04    1.0183000000e+04    3.7500000000e-01   -1.7254930774e+01    9.9516435895e-01    9.9970539134e-01
      1067   -1.7260836385e+01    2.4796614949e-01    1.0188329874e+04    1.0188000000e+04    3.1250000000e-01   -1.7255421967e+01    9.9645339311e-01    9.9872398901e-01
      1068   -1.7260713280e+01    2.1159460865e-01    1.0181286087e+04    1.0181000000e+04    3.7500000000e-01   -1.7254740235e+01    9.9506697497e-01    9.9960711129e-01
      1069   -1.7261306649e+01    2.4768982024e-01    1.0184257943e+04    1.0184000000e+04    1.8750000000e-01   -1.7255035186e+01    9.9573156271e-01    9.9911626080e-01
      1070   -1.7257466962e+01    2.7774222049e-01    1.0184206850e+04    1.0184000000e+04    2.5000000000e-01   -1.7255035386e+01    9.9537039844e-01    9.9941084053e-01
      1071   -1.7261166317e+01    2.1399888860e-01    1.0187196102e+04    1.0187000000e+04    2.5000000000e-01   -1.7255330733e+01    9.9501528264e-01    9.9941101404e-01
      1072   -1.7261614826e+01    2.2759846922e-01    1.0190295506e+04    1.0190000000e+04    3.7500000000e-01   -1.7255622042e+01    9.9514352973e-01    9.9931305201e-01
      1073   -1.7265606693e+01    2.2470358961e-01    1.0194395086e+04    1.0194000000e+04    2.5000000000e-01   -1.7256015174e+01    9.9596072220e-01    9.9941141848e-01
      1074   -1.7262574599e+01    2.2008234527e-01    1.0196402975e+04    1.0196000000e+04    3.1250000000e-01   -1.7256212475e+01    9.9490165207e-01    9.9980384464e-01
      1075   -1.7261852433e+01    2.2708275271e-01    1.0199246001e+04    1.0199000000e+04    1.2500000000e-01   -1.7256511884e+01    9.9510089188e-01    9.9901951172e-01
      1076   -1.7260286795e+01    2.2058249495e-01    1.0196221885e+04    1.0196000000e+04    3.1250000000e-01   -1.7256219795e+01    9.9581530160e-01    9.9901922322e-01
      1077   -1.7260309529e+01    2.1065284312e-01    1.0201203475e+04    1.0201000000e+04    3.7500000000e-01   -1.7256711421e+01    9.9539743769e-01    9.9892167435e-01
      1078   -1.7256421033e+01    2.5760703212e-01    1.0196104722e+04    1.0196000000e+04    4.3750000000e-01   -1.7256220907e+01    9.9594872397e-01    9.9931345626e-01
      1079   -1.7257530443e+01    2.4155349017e-01    1.0195030443e+04    1.0195000000e+04    3.1250000000e-01   -1.7256122602e+01    9.9544964530e-01    9.9911721432e-01
      1080   -1.7261856024e+01    2.4786383094e-01    1.0191215853e+04    1.0191000000e+04    3.7500000000e-01   -1.7255725987e+01    9.9545879369e-01    9.9911686782e-01
      1081   -1.7265312645e+01    2.2218102852e-01    1.0184415854e+04    1.0184000000e+04    3.1250000000e-01   -1.7255035820e+01    9.9554428929e-01    9.9921445405e-01
      1082   -1.7263980952e+01    2.2896795320e-01    1.0179486491e+04    1.0179000000e+04    2.5000000000e-01   -1.7254546094e+01    9.9567207644e-01    9.9921406818e-01
      1083   -1.7261441806e+01    3.0027032851e-01    1.0180397578e+04    1.0180000000e+04    3.1250000000e-01   -1.7254649205e+01    9.9599418463e-01    9.9891944990e-01
      1084   -1.7260535120e+01    2.3367082984e-01    1.0181317602e+04    1.0181000000e+04    5.0000000000e-01   -1.7254750944e+01    9.9604164952e-01    9.9901777821e-01
      1085   -1.7263183289e+01    2.6121972623e-01    1.0181319423e+04    1.0181000000e+04    3.1250000000e-01   -1.7254751870e+01    9.9482032225e-01    9.9941066693e-01
      1086   -1.7262374223e+01    2.0149386908e-01    1.0183346565e+04    1.0183000000e+04    3.1250000000e-01   -1.7254948300e+01    9.9576111986e-01    9.9911617402e-01
      1087   -1.7263845691e+01    2.1268711607e-01    1.0184427941e+04    1.0184000000e+04    3.7500000000e-01   -1.7255049186e+01    9.9583933703e-01    9.9941084053e-01
      1088   -1.7264253161e+01    3.3578283460e-01    1.0186434729e+04    1.0186000000e+04    2.5000000000e-01   -1.7255247417e+01    9.9440857827e-01    9.9931278225e-01
      1089   -1.7267731635e+01    2.3261645001e-01    1.0187540056e+04    1.0187000000e+04    3.1250000000e-01   -1.7255348934e+01    9.9546297946e-01    9.9911652106e-01
      1090   -1.7265933516e+01    2.3703933198e-01    1.0187578036e+04    1.0187000000e+04    5.0000000000e-01   -1.7255352686e+01    9.9521388354e-01    9.9950917836e-01
      1091   -1.7265504877e+01    2.1524349847e-01    1.0191501504e+04    1.0191000000e+04    3.7500000000e-01   -1.7255752521e+01    9.9539680813e-01    9.9901874203e-01
      1092   -1.7268649517e+01    2.3096992413e-01    1.0186591545e+04    1.0186000000e+04    3.7500000000e-01   -1.7255267200e+01    9.9521872937e-01    9.9941095621e-01
      1093   -1.7262291161e+01    2.4873256523e-01    1.0188492122e+04    1.0188000000e+04    3.1250000000e-01   -1.7255468514e+01    9.9484748937e-01    9.9941107185e-01
      1094   -1.7262631831e+01    2.6321445255e-01    1.0187324495e+04    1.0187000000e+04    2.5000000000e-01   -1.7255378493e+01    9.9511834847e-01    9.9911652106e-01
      1095   -1.7263948060e+01    2.1380009788e-01    1.0182404231e+04    1.0182000000e+04    2.5000000000e-01   -1.7254889283e+01    9.9508983571e-01    9.9901787468e-01
      1096   -1.7259504820e+01    2.2979743854e-01    1.0175381161e+04    1.0175000000e+04    2.5000000000e-01   -1.7254203629e+01    9.9590334605e-01    9.9921375921e-01
      1097   -1.7261034019e+01    2.2355472079e-01    1.0177271205e+04    1.0177000000e+04    2.5000000000e-01   -1.7254403557e+01    9.9547631399e-01    9.9872260981e-01
      1098   -1.7260077204e+01    2.0745556012e-01    1.0171306726e+04    1.0171000000e+04    5.6250000000e-01   -1.7253812746e+01    9.9481315058e-01    9.9970504375e-01
      1099   -1.7262138890e+01    2.2989551547e-01    1.0177333072e+04    1.0177000000e+04    3.1250000000e-01   -1.7254402945e+01    9.9543487725e-01    9.9911565294e-01
      1100   -1.7262038411e+01    2.2813540495e-01    1.0173404509e+04    1.0173000000e+04    4.3750000000e-01   -1.7254009328e+01    9.9550193996e-01    9.9970510174e-01
      1101   -1.7258684725e+01    2.2749443810e-01    1.0177289739e+04    1.0177000000e+04    2.5000000000e-01   -1.7254404012e+01    9.9565863080e-01    9.9950869608e-01
      1102   -1.7260651050e+01    2.3968970064e-01    1.0178214311e+04    1.0178000000e+04    3.1250000000e-01   -1.7254503728e+01    9.9520777268e-01    9.9901748870e-01
      1103   -1.7262663247e+01    2.0461864259e-01    1.0176329845e+04    1.0176000000e+04    3.7500000000e-01   -1.7254305320e+01    9.9497887862e-01    9.9941037736e-01
      1104   -1.7255314008e+01    2.1481228051e-01    1.0175226252e+04    1.0175000000e+04    2.5000000000e-01   -1.7254207121e+01    9.9583286278e-01    9.9921375921e-01
      1105   -1.7254950427e+01    2.7647073801e-01    1.0175037892e+04    1.0175000000e+04    3.1250000000e-01   -1.7254209198e+01    9.9538930291e-01    9.9960687961e-01
      1106   -1.7259294261e+01    2.4485660274e-01    1.0185097705e+04    1.0185000000e+04    3.7500000000e-01   -1.7255186285e+01    9.9590102639e-01    9.9891998036e-01
      1107   -1.7260186167e+01    2.1355152020e-01    1.0182260665e+04    1.0182000000e+04    3.1250000000e-01   -1.7254886109e+01    9.9527017853e-01    9.9891966215e-01
      1108   -1.7266039125e+01    2.5021178958e-01    1.0178416003e+04    1.0178000000e+04    3.1250000000e-01   -1.7254491919e+01    9.9551008878e-01    9.9931224209e-01
      1109   -1.7260603250e+01    2.5666077754e-01    1.0177418351e+04    1.0177000000e+04    3.1250000000e-01   -1.7254393288e+01    9.9550173743e-01    9.9980347843e-01
      1110   -1.7264839774e+01    2.8337040557e-01    1.0185354618e+04    1.0185000000e+04    5.0000000000e-01   -1.7255184486e+01    9.9511160929e-01    9.9950908198e-01
      1111   -1.7267160826e+01    2.6917918923e-01    1.0185474658e+04    1.0185000000e+04    2.5000000000e-01   -1.7255184518e+01    9.9495901698e-01    9.9931271478e-01
      1112   -1.7265156415e+01    2.3541297947e-01    1.0181544860e+04    1.0181000000e+04    2.5000000000e-01   -1.7254795926e+01    9.9562854702e-01    9.9911600039e-01
      1113   -1.7269076442e+01    2.5477773207e-01    1.0177657805e+04    1.0177000000e+04    3.7500000000e-01   -1.7254409462e+01    9.9566101479e-01    9.9901739216e-01
      1114   -1.7266612679e+01    2.3786039707e-01    1.0175685269e+04    1.0175000000e+04    4.3750000000e-01   -1.7254217434e+01    9.9555742961e-01    9.9960687961e-01
      1115   -1.7266913997e+01    2.4864245319e-01    1.0179570372e+04    1.0179000000e+04    3.1250000000e-01   -1.7254618842e+01    9.9541260952e-01    9.9941055113e-01
      1116   -1.7266395700e+01    2.7293395360e-01    1.0192449660e+04    1.0192000000e+04    5.6250000000e-01   -1.7255901091e+01    9.9525838634e-01    9.9901883830e-01
      1117   -1.7267113023e+01    2.6259174525e-01    1.0190425695e+04    1.0190000000e+04    3.7500000000e-01   -1.7255711048e+01    9.9514441455e-01    9.9950932287e-01
      1118   -1.7255722748e+01    2.5186814830e-01    1.0187224861e+04    1.0187000000e+04    2.5000000000e-01   -1.7255422286e+01    9.9566604982e-01    9.9950917836e-01
      1119   -1.7259427942e+01    2.4536075973e-01    1.0187095823e+04    1.0187000000e+04    3.1250000000e-01   -1.7255428666e+01    9.9519568329e-01    9.9941101404e-01
      1120   -1.7261841911e+01    2.2383960723e-01    1.0184237842e+04    1.0184000000e+04    1.2500000000e-01   -1.7255129331e+01    9.9500129220e-01    9.9960722702e-01
      1121   -1.7256521881e+01    2.1978928704e-01    1.0194159985e+04    1.0194000000e+04    2.5000000000e-01   -1.7256109621e+01    9.9548262728e-01    9.9950951540e-01
      1122   -1.7261767755e+01    2.2323458238e-01    1.0194160529e+04    1.0194000000e+04    2.5000000000e-01   -1.7256110824e+01    9.9604804375e-01    9.9941141848e-01
      1123   -1.7266931850e+01    2.2711386315e-01    1.0197410983e+04    1.0197000000e+04    3.1250000000e-01   -1.7256401072e+01    9.9572758212e-01    9.9950965970e-01
      1124   -1.7267244454e+01    2.3205516974e-01    1.0197525284e+04    1.0197000000e+04    3.1250000000e-01   -1.7256402204e+01    9.9572359880e-01    9.9911738747e-01
      1125   -1.7271211033e+01    6.4593787719e-01    1.0195484025e+04    1.0195000000e+04    2.5000000000e-01   -1.7256212216e+01    9.9530778012e-01    9.9950956351e-01
      1126   -1.7266142737e+01    2.4742509331e-01    1.0199451970e+04    1.0199000000e+04    2.5000000000e-01   -1.7256610948e+01    9.9585823525e-01    9.9931365820e-01
      1127   -1.7268328928e+01    2.3095341156e-01    1.0199520505e+04    1.0199000000e+04    1.8750000000e-01   -1.7256621258e+01    9.9589460613e-01    9.9950975586e-01
      1128   -1.7267992667e+01    2.4286603058e-01    1.0206544613e+04    1.0206000000e+04    3.7500000000e-01   -1.7257312724e+01    9.9529940236e-01    9.9970605526e-01
      1129   -1.7264064717e+01    2.5066371915e-01    1.0214388144e+04    1.0214000000e+04    3.7500000000e-01   -1.7258103743e+01    9.9526950753e-01    9.9960838065e-01
      1130   -1.7265792472e+01    2.3024790803e-01    1.0217323999e+04    1.0217000000e+04    3.1250000000e-01   -1.7258404547e+01    9.9590233824e-01    9.9941274347e-01
      1131   -1.7259805468e+01    2.5057077484e-01    1.0217221828e+04    1.0217000000e+04    3.7500000000e-01   -1.7258407856e+01    9.9611092931e-01    9.9941274347e-01
      1132   -1.7261988191e+01    2.2995082029e-01    1.0220136629e+04    1.0220000000e+04    3.1250000000e-01   -1.7258706418e+01    9.9526507380e-01    9.9902152642e-01
      1133   -1.7263692092e+01    2.3959181614e-01    1.0214240913e+04    1.0214000000e+04    3.1250000000e-01   -1.7258118333e+01    9.9552162081e-01    9.9931466614e-01
      1134   -1.7262976131e+01    2.2158498247e-01    1.0216255245e+04    1.0216000000e+04    3.7500000000e-01   -1.7258315407e+01    9.9616165903e-01    9.9911902897e-01
      1135   -1.7264857877e+01    2.2586043947e-01    1.0213295647e+04    1.0213000000e+04    3.7500000000e-01   -1.7258024635e+01    9.9574655136e-01    9.9931459904e-01
      1136   -1.7270044659e+01    2.5008124410e-01    1.0209468510e+04    1.0209000000e+04    2.5000000000e-01   -1.7257635131e+01    9.9593584949e-01    9.9911842492e-01
      1137   -1.7264178598e+01    2.3369268508e-01    1.0205480873e+04    1.0205000000e+04    3.1250000000e-01   -1.7257247285e+01    9.9570088144e-01    9.9960803528e-01
      1138   -1.7268007625e+01    2.4392427421e-01    1.0209406399e+04    1.0209000000e+04    2.5000000000e-01   -1.7257648203e+01    9.9582847406e-01    9.9902047213e-01
      1139   -1.7260825280e+01    2.6785066875e-01    1.0206351311e+04    1.0206000000e+04    4.3750000000e-01   -1.7257357669e+01    9.9532617429e-01    9.9941211052e-01
      1140   -1.7260792953e+01    2.2608022189e-01    1.0210144477e+04    1.0210000000e+04    4.3750000000e-01   -1.7257756561e+01    9.9569384442e-01    9.9960822723e-01
      1141   -1.7256726485e+01    2.3791860155e-01    1.0215023889e+04    1.0215000000e+04    2.5000000000e-01   -1.7258246286e+01    9.9542883999e-01    9.9921683798e-01
      1142   -1.7257494166e+01    2.5242119642e-01    1.0212919742e+04    1.0213000000e+04    2.5000000000e-01   -1.7258050575e+01    9.9597409798e-01    9.9931459904e-01
      1143   -1.7257168437e+01    2.1672527784e-01    1.0216883497e+04    1.0217000000e+04    3.7500000000e-01   -1.7258438355e+01    9.9511208539e-01    9.9911911520e-01
      1144   -1.7258904080e+01    2.2431359323e-01    1.0218932549e+04    1.0219000000e+04    3.7500000000e-01   -1.7258631030e+01    9.9470882147e-01    9.9892357374e-01
      1145   -1.7262559143e+01    2.4368743808e-01    1.0215087373e+04    1.0215000000e+04    3.7500000000e-01   -1.7258236161e+01    9.9568208476e-01    9.9921683798e-01
      1146   -1.7257949296e+01    2.1678570105e-01    1.0217040960e+04    1.0217000000e+04    3.7500000000e-01   -1.7258430234e+01    9.9524548900e-01    9.9892336302e-01
