Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696452350748, 658.000000, 227.000000, 70.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452350793, 583.000000, 221.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452350844, 667.000000, 220.000000, 70.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452350894, 530.000000, 93.000000, 70.000000, 21.000000,108.000000, 70.000000, 21.000000
1696452350940, 670.000000, 220.000000, 70.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452350987, 601.000000, 219.000000, 70.000000, 20.000000,235.000000, 69.000000, 21.000000
1696452351019, 667.000000, 222.000000, 70.000000, 21.000000,227.000000, 70.000000, 22.000000
1696452351066, 667.000000, 220.000000, 70.000000, 21.000000,238.000000, 69.000000, 21.000000
1696452351116, 532.000000, 219.000000, 70.000000, 21.000000,236.000000, 69.000000, 22.000000
1696452351186, 653.000000, 220.000000, 71.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452351256, 669.000000, 221.000000, 70.000000, 21.000000,244.000000, 69.000000, 21.000000
1696452351308, 656.000000, 220.000000, 70.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452351358, 484.000000, 95.000000, 70.000000, 21.000000,107.000000, 70.000000, 22.000000
1696452351427, 644.000000, 219.000000, 70.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452351459, 587.000000, 93.000000, 70.000000, 21.000000,99.000000, 70.000000, 22.000000
1696452351509, 649.000000, 220.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452351578, 669.000000, 221.000000, 70.000000, 21.000000,238.000000, 69.000000, 21.000000
1696452351627, 640.000000, 220.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452351679, 506.000000, 219.000000, 70.000000, 21.000000,167.000000, 69.000000, 22.000000
1696452351729, 667.000000, 220.000000, 70.000000, 20.000000,236.000000, 69.000000, 21.000000
1696452351777, 676.000000, 225.000000, 70.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452351829, 664.000000, 226.000000, 70.000000, 21.000000,236.000000, 69.000000, 22.000000
1696452351879, 475.000000, 101.000000, 69.000000, 21.000000,107.000000, 70.000000, 21.000000
1696452351947, 658.000000, 229.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452351979, 578.000000, 102.000000, 69.000000, 21.000000,108.000000, 70.000000, 22.000000
1696452352030, 669.000000, 228.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452352076, 589.000000, 222.000000, 69.000000, 21.000000,232.000000, 69.000000, 21.000000
1696452352147, 653.000000, 220.000000, 70.000000, 21.000000,239.000000, 70.000000, 21.000000
1696452352200, 482.000000, 92.000000, 69.000000, 21.000000,111.000000, 70.000000, 21.000000
1696452352232, 658.000000, 220.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452352279, 506.000000, 92.000000, 69.000000, 20.000000,116.000000, 68.000000, 21.000000
1696452352329, 667.000000, 219.000000, 69.000000, 20.000000,236.000000, 69.000000, 21.000000
1696452352397, 565.000000, 94.000000, 70.000000, 21.000000,107.000000, 70.000000, 22.000000
1696452352429, 675.000000, 221.000000, 70.000000, 21.000000,239.000000, 70.000000, 22.000000
1696452352479, 470.000000, 200.000000, 70.000000, 22.000000,192.000000, 71.000000, 22.000000
1696452352529, 667.000000, 220.000000, 69.000000, 20.000000,234.000000, 69.000000, 21.000000
1696452352576, 647.000000, 218.000000, 69.000000, 20.000000,231.000000, 69.000000, 21.000000
1696452352626, 666.000000, 220.000000, 70.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452352674, 640.000000, 218.000000, 69.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452352724, 541.000000, 93.000000, 69.000000, 21.000000,98.000000, 69.000000, 21.000000
1696452352788, 634.000000, 219.000000, 69.000000, 21.000000,235.000000, 70.000000, 21.000000
1696452352821, 669.000000, 146.000000, 69.000000, 21.000000,161.000000, 70.000000, 22.000000
1696452352886, 658.000000, 220.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452352919, 492.000000, 219.000000, 69.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452352972, 667.000000, 221.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452353019, 557.000000, 91.000000, 68.000000, 20.000000,105.000000, 69.000000, 21.000000
1696452353086, 673.000000, 228.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452353136, 647.000000, 227.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452353204, 673.000000, 228.000000, 70.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452353238, 596.000000, 230.000000, 70.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452353307, 671.000000, 227.000000, 69.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452353359, 574.000000, 223.000000, 70.000000, 21.000000,236.000000, 70.000000, 22.000000
1696452353409, 667.000000, 220.000000, 69.000000, 21.000000,232.000000, 69.000000, 21.000000
1696452353459, 627.000000, 94.000000, 70.000000, 21.000000,133.000000, 70.000000, 21.000000
1696452353509, 662.000000, 219.000000, 69.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452353559, 598.000000, 220.000000, 70.000000, 21.000000,235.000000, 70.000000, 21.000000
1696452353607, 667.000000, 91.000000, 69.000000, 20.000000,169.000000, 69.000000, 20.000000
1696452353652, 658.000000, 221.000000, 70.000000, 21.000000,235.000000, 69.000000, 21.000000
