# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      1028   -8.5507693931e+00    1.4507316294e-01    1.0232153459e+04    1.0232000000e+04    3.1250000000e-01   -8.5496521051e+00    9.9428157721e-01    9.9951133698e-01
      1029   -8.5531763965e+00    1.4282105309e-01    1.0231117811e+04    1.0231000000e+04    2.5000000000e-01   -8.5495590814e+00    9.9516847550e-01    9.9951128922e-01
      1030   -8.5568784451e+00    1.4592771253e-01    1.0231274221e+04    1.0231000000e+04    1.2500000000e-01   -8.5495594373e+00    9.9577816566e-01    9.9931580491e-01
      1031   -8.5583848324e+00    1.4430989653e-01    1.0234400763e+04    1.0234000000e+04    2.5000000000e-01   -8.5498555614e+00    9.9508286594e-01    9.9951143248e-01
      1032   -8.5582910139e+00    1.4747939231e-01    1.0235421413e+04    1.0235000000e+04    3.1250000000e-01   -8.5499601765e+00    9.9522621669e-01    9.9990229604e-01
      1033   -8.5571616056e+00    1.4525324027e-01    1.0241359384e+04    1.0241000000e+04    2.5000000000e-01   -8.5505547347e+00    9.9446543880e-01    9.9921882629e-01
      1034   -8.5548805398e+00    1.4659758073e-01    1.0240283308e+04    1.0240000000e+04    3.7500000000e-01   -8.5504654707e+00    9.9505443545e-01    9.9931640625e-01
      1035   -8.5552198431e+00    1.4697783994e-01    1.0240232004e+04    1.0240000000e+04    2.5000000000e-01   -8.5504726324e+00    9.9430462762e-01    9.9931640625e-01
      1036   -8.5468691296e+00    1.4072761511e-01    1.0240035300e+04    1.0240000000e+04    2.5000000000e-01   -8.5504773417e+00    9.9452638313e-01    9.9941406250e-01
      1037   -8.5543783845e+00    1.4329387007e-01    1.0239006928e+04    1.0239000000e+04    1.8750000000e-01   -8.5503847420e+00    9.9433396844e-01    9.9951167106e-01
      1038   -8.5543163622e+00    1.4600531705e-01    1.0239199213e+04    1.0239000000e+04    2.5000000000e-01   -8.5503808899e+00    9.9537523231e-01    9.9951167106e-01
      1039   -8.5539904497e+00    1.4718107744e-01    1.0238189732e+04    1.0238000000e+04    1.8750000000e-01   -8.5502873725e+00    9.9346737790e-01    9.9941394804e-01
      1040   -8.5553549300e+00    1.4211407000e-01    1.0237223999e+04    1.0237000000e+04    1.8750000000e-01   -8.5501937708e+00    9.9596389618e-01    9.9921852105e-01
      1041   -8.5525368811e+00    1.4241506305e-01    1.0233211382e+04    1.0233000000e+04    1.8750000000e-01   -8.5498066783e+00    9.9546132678e-01    9.9921821558e-01
      1042   -8.5547132661e+00    1.4824107681e-01    1.0226220885e+04    1.0226000000e+04    4.3750000000e-01   -8.5491275468e+00    9.9500894552e-01    9.9902210053e-01
      1043   -8.5501580333e+00    1.4849064536e-01    1.0220194988e+04    1.0220000000e+04    3.7500000000e-01   -8.5485427995e+00    9.9371465605e-01    9.9941291585e-01
      1044   -8.5529370471e+00    1.4009645738e-01    1.0224140751e+04    1.0224000000e+04    3.1250000000e-01   -8.5489385779e+00    9.9424648009e-01    9.9902190923e-01
      1045   -8.5546091298e+00    1.4201134513e-01    1.0227238113e+04    1.0227000000e+04    4.3750000000e-01   -8.5492315977e+00    9.9469202180e-01    9.9921775692e-01
      1046   -8.5533948958e+00    1.4396206811e-01    1.0227245006e+04    1.0227000000e+04    3.1250000000e-01   -8.5492341719e+00    9.9543618351e-01    9.9970665884e-01
      1047   -8.5520083866e+00    1.4460599408e-01    1.0228160510e+04    1.0228000000e+04    1.8750000000e-01   -8.5493362818e+00    9.9592521359e-01    9.9960891670e-01
      1048   -8.5517642269e+00    1.4521175535e-01    1.0229114986e+04    1.0229000000e+04    2.5000000000e-01   -8.5494370922e+00    9.9508521338e-01    9.9951119367e-01
      1049   -8.5486725744e+00    1.4374354959e-01    1.0229032543e+04    1.0229000000e+04    2.5000000000e-01   -8.5494386691e+00    9.9508868440e-01    9.9941343240e-01
      1050   -8.5458764940e+00    1.4156396422e-01    1.0225900158e+04    1.0226000000e+04    2.5000000000e-01   -8.5491466589e+00    9.9416120626e-01    9.9941326032e-01
      1051   -8.5431231169e+00    1.3861519114e-01    1.0225758942e+04    1.0226000000e+04    2.5000000000e-01   -8.5491447218e+00    9.9510947352e-01    9.9960884021e-01
      1052   -8.5396852544e+00    1.4107810715e-01    1.0226596734e+04    1.0227000000e+04    1.2500000000e-01   -8.5492376368e+00    9.9482394291e-01    9.9902219615e-01
      1053   -8.5437838736e+00    1.4219585995e-01    1.0220647255e+04    1.0221000000e+04    3.1250000000e-01   -8.5486430333e+00    9.9445114460e-01    9.9902162215e-01
      1054   -8.5449267031e+00    1.4333083998e-01    1.0216804367e+04    1.0217000000e+04    2.5000000000e-01   -8.5482402691e+00    9.9464010768e-01    9.9980424782e-01
      1055   -8.5413155505e+00    1.3848099287e-01    1.0222708908e+04    1.0223000000e+04    3.1250000000e-01   -8.5488203323e+00    9.9465372058e-01    9.9911963220e-01
      1056   -8.5431048087e+00    1.3899782459e-01    1.0222667109e+04    1.0223000000e+04    3.1250000000e-01   -8.5488145215e+00    9.9497043386e-01    9.9960872542e-01
      1057   -8.5445481035e+00    1.4454475147e-01    1.0221742890e+04    1.0222000000e+04    1.8750000000e-01   -8.5487071259e+00    9.9462060117e-01    9.9902171786e-01
      1058   -8.5484595825e+00    1.4303384907e-01    1.0220904059e+04    1.0221000000e+04    3.7500000000e-01   -8.5486016085e+00    9.9539780106e-01    9.9941297329e-01
      1059   -8.5489723660e+00    1.4215707576e-01    1.0222995941e+04    1.0223000000e+04    3.7500000000e-01   -8.5487911015e+00    9.9434898538e-01    9.9931526949e-01
      1060   -8.5493270501e+00    1.4300135509e-01    1.0223015556e+04    1.0223000000e+04    2.5000000000e-01   -8.5487890254e+00    9.9489216794e-01    9.9911963220e-01
      1061   -8.5481036180e+00    1.4407834078e-01    1.0220009588e+04    1.0220000000e+04    3.7500000000e-01   -8.5484939882e+00    9.9506299590e-01    9.9941291585e-01
      1062   -8.5508135895e+00    1.4597169477e-01    1.0224033087e+04    1.0224000000e+04    4.3750000000e-01   -8.5488841348e+00    9.9556413161e-01    9.9931533646e-01
      1063   -8.5531102275e+00    1.4738639738e-01    1.0223157615e+04    1.0223000000e+04    3.1250000000e-01   -8.5487838866e+00    9.9517406013e-01    9.9960872542e-01
      1064   -8.5511244259e+00    1.4689767797e-01    1.0223161509e+04    1.0223000000e+04    2.5000000000e-01   -8.5487842686e+00    9.9463480342e-01    9.9951090678e-01
      1065   -8.5498602326e+00    1.4273142345e-01    1.0226073317e+04    1.0226000000e+04    3.1250000000e-01   -8.5490804425e+00    9.9563050989e-01    9.9941326032e-01
      1066   -8.5511709587e+00    1.4412064256e-01    1.0224077339e+04    1.0224000000e+04    2.5000000000e-01   -8.5488855431e+00    9.9451171766e-01    9.9941314554e-01
      1067   -8.5530313398e+00    1.4541371838e-01    1.0228146646e+04    1.0228000000e+04    3.1250000000e-01   -8.5492760938e+00    9.9549482391e-01    9.9980445835e-01
      1068   -8.5525232589e+00    1.4409006166e-01    1.0236140604e+04    1.0236000000e+04    3.7500000000e-01   -8.5500587008e+00    9.9560675764e-01    9.9960922235e-01
      1069   -8.5513252293e+00    1.4491851912e-01    1.0236089540e+04    1.0236000000e+04    1.8750000000e-01   -8.5500613654e+00    9.9538448141e-01    9.9931613912e-01
      1070   -8.5500804575e+00    1.4258201686e-01    1.0235031687e+04    1.0235000000e+04    1.8750000000e-01   -8.5499658014e+00    9.9441840564e-01    9.9902296043e-01
      1071   -8.5499318083e+00    1.4544503075e-01    1.0227033785e+04    1.0227000000e+04    5.0000000000e-01   -8.5491847612e+00    9.9513727767e-01    9.9960887846e-01
      1072   -8.5472608569e+00    1.4440905385e-01    1.0230946924e+04    1.0231000000e+04    1.8750000000e-01   -8.5495754208e+00    9.9471669412e-01    9.9951128922e-01
      1073   -8.5487802657e+00    1.4291838647e-01    1.0232909289e+04    1.0233000000e+04    3.7500000000e-01   -8.5497703486e+00    9.9460357440e-01    9.9941366168e-01
      1074   -8.5436320510e+00    1.4263667803e-01    1.0230822793e+04    1.0231000000e+04    2.5000000000e-01   -8.5495716049e+00    9.9473375417e-01    9.9921806275e-01
      1075   -8.5440068525e+00    1.4151041041e-01    1.0227719952e+04    1.0228000000e+04    2.5000000000e-01   -8.5492766219e+00    9.9598832434e-01    9.9921783340e-01
      1076   -8.5430792992e+00    1.4201469822e-01    1.0222731856e+04    1.0223000000e+04    3.1250000000e-01   -8.5487806635e+00    9.9522977795e-01    9.9892399491e-01
      1077   -8.5438204888e+00    1.4268897887e-01    1.0214769841e+04    1.0215000000e+04    3.7500000000e-01   -8.5479912212e+00    9.9448323001e-01    9.9921683798e-01
      1078   -8.5416182524e+00    1.4086505014e-01    1.0212744788e+04    1.0213000000e+04    2.5000000000e-01   -8.5477878897e+00    9.9493535326e-01    9.9941251346e-01
      1079   -8.5451871657e+00    1.4369518874e-01    1.0209784709e+04    1.0210000000e+04    1.8750000000e-01   -8.5474873539e+00    9.9547753564e-01    9.9941234084e-01
      1080   -8.5410433487e+00    1.4192936963e-01    1.0212764178e+04    1.0213000000e+04    3.1250000000e-01   -8.5477721576e+00    9.9477580206e-01    9.9921668462e-01
      1081   -8.5426095574e+00    1.4189200553e-01    1.0209719362e+04    1.0210000000e+04    2.5000000000e-01   -8.5474730448e+00    9.9518607749e-01    9.9960822723e-01
      1082   -8.5443662385e+00    1.4235101281e-01    1.0213778178e+04    1.0214000000e+04    2.5000000000e-01   -8.5478552055e+00    9.9571332466e-01    9.9882514196e-01
      1083   -8.5476352304e+00    1.4736238677e-01    1.0205942896e+04    1.0206000000e+04    4.3750000000e-01   -8.5470637373e+00    9.9402244677e-01    9.9921614736e-01
      1084   -8.5490233514e+00    1.4719329079e-01    1.0208057078e+04    1.0208000000e+04    3.7500000000e-01   -8.5472535600e+00    9.9542558411e-01    9.9970611285e-01
      1085   -8.5471325654e+00    1.4516481970e-01    1.0211027601e+04    1.0211000000e+04    2.5000000000e-01   -8.5475446139e+00    9.9511985490e-01    9.9921653119e-01
      1086   -8.5444351668e+00    1.5043820459e-01    1.0206928601e+04    1.0207000000e+04    2.5000000000e-01   -8.5471514262e+00    9.9562744758e-01    9.9892230822e-01
      1087   -8.5498699212e+00    1.4871819156e-01    1.0202026432e+04    1.0202000000e+04    3.7500000000e-01   -8.5466581568e+00    9.9533321116e-01    9.9970594001e-01
      1088   -8.5444979878e+00    1.4455869877e-01    1.0205011838e+04    1.0205000000e+04    2.5000000000e-01   -8.5469461605e+00    9.9555122214e-01    9.9902008819e-01
      1089   -8.5475764390e+00    1.4271851812e-01    1.0198980419e+04    1.0199000000e+04    3.7500000000e-01   -8.5463575349e+00    9.9487523024e-01    9.9931365820e-01
      1090   -8.5476223028e+00    1.4779984684e-01    1.0200065410e+04    1.0200000000e+04    2.5000000000e-01   -8.5464496481e+00    9.9533475503e-01    9.9941176471e-01
      1091   -8.5431770694e+00    1.4332549855e-01    1.0201937026e+04    1.0202000000e+04    1.8750000000e-01   -8.5466428949e+00    9.9540285730e-01    9.9931386003e-01
      1092   -8.5421462520e+00    1.4379503023e-01    1.0199809757e+04    1.0200000000e+04    3.7500000000e-01   -8.5464440752e+00    9.9554862112e-01    9.9941176471e-01
      1093   -8.5475198956e+00    1.4394521196e-01    1.0200911900e+04    1.0201000000e+04    3.1250000000e-01   -8.5465348781e+00    9.9539075630e-01    9.9960788158e-01
      1094   -8.5402494052e+00    1.3998444273e-01    1.0201854353e+04    1.0202000000e+04    1.8750000000e-01   -8.5466246489e+00    9.9424338840e-01    9.9931386003e-01
      1095   -8.5489283713e+00    1.3884282891e-01    1.0203892328e+04    1.0204000000e+04    2.5000000000e-01   -8.5468178329e+00    9.9448761586e-01    9.9941199530e-01
      1096   -8.5473620384e+00    1.4206925180e-01    1.0206061590e+04    1.0206000000e+04    3.1250000000e-01   -8.5470036845e+00    9.9461491171e-01    9.9951009210e-01
      1097   -8.5475709559e+00    1.4170304414e-01    1.0211999837e+04    1.0212000000e+04    2.5000000000e-01   -8.5475899958e+00    9.9536366528e-01    9.9941245593e-01
      1098   -8.5479027313e+00    1.4275564594e-01    1.0210011292e+04    1.0210000000e+04    3.1250000000e-01   -8.5473911566e+00    9.9484674241e-01    9.9951028404e-01
      1099   -8.5482221180e+00    1.4120609943e-01    1.0209034279e+04    1.0209000000e+04    1.8750000000e-01   -8.5472904517e+00    9.9559469198e-01    9.9941228328e-01
      1100   -8.5442148019e+00    1.4164228700e-01    1.0208947872e+04    1.0209000000e+04    2.5000000000e-01   -8.5472880320e+00    9.9422034843e-01    9.9931433049e-01
      1101   -8.5481007321e+00    1.4208588347e-01    1.0212937391e+04    1.0213000000e+04    3.7500000000e-01   -8.5476776707e+00    9.9486959957e-01    9.9902085577e-01
      1102   -8.5469081911e+00    1.4179794389e-01    1.0216986692e+04    1.0217000000e+04    3.7500000000e-01   -8.5480631608e+00    9.9520535062e-01    9.9931486738e-01
      1103   -8.5473045923e+00    1.4500228121e-01    1.0216946614e+04    1.0217000000e+04    3.7500000000e-01   -8.5480609564e+00    9.9458386868e-01    9.9931486738e-01
      1104   -8.5457462612e+00    1.4318539439e-01    1.0216923684e+04    1.0217000000e+04    3.7500000000e-01   -8.5480575685e+00    9.9513727714e-01    9.9892336302e-01
      1105   -8.5453344328e+00    1.4665457501e-01    1.0212900036e+04    1.0213000000e+04    3.7500000000e-01   -8.5476630009e+00    9.9458744012e-01    9.9921668462e-01
      1106   -8.5502009886e+00    1.4413841539e-01    1.0211018084e+04    1.0211000000e+04    4.3750000000e-01   -8.5474626231e+00    9.9531092374e-01    9.9902066399e-01
      1107   -8.5494828995e+00    1.4830288846e-01    1.0213123352e+04    1.0213000000e+04    4.3750000000e-01   -8.5476535414e+00    9.9441118196e-01    9.9951042789e-01
      1108   -8.5531817416e+00    1.4501318178e-01    1.0217170723e+04    1.0217000000e+04    3.7500000000e-01   -8.5480450304e+00    9.9465994850e-01    9.9941274347e-01
      1109   -8.5500709022e+00    1.4692913799e-01    1.0215185649e+04    1.0215000000e+04    1.8750000000e-01   -8.5478484555e+00    9.9512896731e-01    9.9921683798e-01
      1110   -8.5440742219e+00    1.4762268826e-01    1.0212974818e+04    1.0213000000e+04    3.1250000000e-01   -8.5476555061e+00    9.9426993930e-01    9.9941251346e-01
      1111   -8.5463140374e+00    1.3893891149e-01    1.0214860308e+04    1.0215000000e+04    3.7500000000e-01   -8.5478510934e+00    9.9407226604e-01    9.9902104748e-01
      1112   -8.5511732278e+00    1.4406697044e-01    1.0211066578e+04    1.0211000000e+04    2.5000000000e-01   -8.5474532882e+00    9.9536471407e-01    9.9960826560e-01
      1113   -8.5456406011e+00    1.4089991170e-01    1.0214030620e+04    1.0214000000e+04    1.8750000000e-01   -8.5477431216e+00    9.9470962720e-01    9.9941257098e-01
      1114   -8.5473816058e+00    1.3955819563e-01    1.0215926198e+04    1.0216000000e+04    3.1250000000e-01   -8.5479397877e+00    9.9426555098e-01    9.9941268598e-01
      1115   -8.5476611547e+00    1.4374452819e-01    1.0217969466e+04    1.0218000000e+04    3.1250000000e-01   -8.5481309628e+00    9.9496029496e-01    9.9902133490e-01
      1116   -8.5492694313e+00    1.4501623637e-01    1.0222008159e+04    1.0222000000e+04    4.3750000000e-01   -8.5485194978e+00    9.9405620958e-01    9.9892388965e-01
      1117   -8.5480920945e+00    1.4142054184e-01    1.0214051905e+04    1.0214000000e+04    3.1250000000e-01   -8.5477339918e+00    9.9446474417e-01    9.9931466614e-01
      1118   -8.5485084293e+00    1.4325913918e-01    1.0213037272e+04    1.0213000000e+04    3.1250000000e-01   -8.5476350931e+00    9.9585837994e-01    9.9941251346e-01
      1119   -8.5494067168e+00    1.4426114613e-01    1.0215056060e+04    1.0215000000e+04    4.3750000000e-01   -8.5478287603e+00    9.9406787541e-01    9.9902104748e-01
      1120   -8.5489331356e+00    1.4440757239e-01    1.0209098227e+04    1.0209000000e+04    3.7500000000e-01   -8.5472394861e+00    9.9447348653e-01    9.9951023607e-01
      1121   -8.5499235349e+00    1.4637962391e-01    1.0213096951e+04    1.0213000000e+04    3.1250000000e-01   -8.5476303735e+00    9.9384899299e-01    9.9951042789e-01
      1122   -8.5524369476e+00    1.4728540330e-01    1.0213171744e+04    1.0213000000e+04    2.5000000000e-01   -8.5476290649e+00    9.9512870150e-01    9.9990208558e-01
      1123   -8.5518715514e+00    1.4154549916e-01    1.0216203635e+04    1.0216000000e+04    1.2500000000e-01   -8.5479224271e+00    9.9398565232e-01    9.9931480031e-01
      1124   -8.5505783018e+00    1.4715017805e-01    1.0220153589e+04    1.0220000000e+04    2.5000000000e-01   -8.5483160103e+00    9.9573096742e-01    9.9960861057e-01
      1125   -8.5494938721e+00    1.4671740385e-01    1.0223068846e+04    1.0223000000e+04    3.7500000000e-01   -8.5486110708e+00    9.9444419138e-01    9.9931526949e-01
      1126   -8.5483407969e+00    1.4817874521e-01    1.0223015293e+04    1.0223000000e+04    2.5000000000e-01   -8.5486113687e+00    9.9563647598e-01    9.9980436271e-01
      1127   -8.5502097413e+00    1.4419808031e-01    1.0228004376e+04    1.0228000000e+04    2.5000000000e-01   -8.5490995838e+00    9.9569867592e-01    9.9980445835e-01
      1128   -8.5430270399e+00    1.4546788410e-01    1.0235835447e+04    1.0236000000e+04    3.7500000000e-01   -8.5498795660e+00    9.9473554377e-01    9.9921844470e-01
      1129   -8.5467388578e+00    1.4543148259e-01    1.0232757375e+04    1.0233000000e+04    3.1250000000e-01   -8.5495863810e+00    9.9528352645e-01    9.9902276947e-01
      1130   -8.5454798431e+00    1.4461521263e-01    1.0227846897e+04    1.0228000000e+04    3.7500000000e-01   -8.5490906141e+00    9.9478964908e-01    9.9931560422e-01
      1131   -8.5477946372e+00    1.4301098348e-01    1.0225878806e+04    1.0226000000e+04    2.5000000000e-01   -8.5488916350e+00    9.9399712618e-01    9.9921768042e-01
      1132   -8.5463351086e+00    1.4079440463e-01    1.0222915449e+04    1.0223000000e+04    4.3750000000e-01   -8.5485935904e+00    9.9481129021e-01    9.9941308813e-01
      1133   -8.5468488591e+00    1.4255310200e-01    1.0221901956e+04    1.0222000000e+04    3.1250000000e-01   -8.5484933851e+00    9.9590617700e-01    9.9951085893e-01
      1134   -8.5506335521e+00    1.4070440067e-01    1.0226992164e+04    1.0227000000e+04    2.5000000000e-01   -8.5489786177e+00    9.9466528398e-01    9.9931553730e-01
      1135   -8.5464503249e+00    1.4176492756e-01    1.0223988801e+04    1.0224000000e+04    3.1250000000e-01   -8.5486819484e+00    9.9529490363e-01    9.9921752739e-01
      1136   -8.5489337969e+00    1.4206417193e-01    1.0221958801e+04    1.0222000000e+04    2.5000000000e-01   -8.5484866855e+00    9.9457733455e-01    9.9941303072e-01
      1137   -8.5514962638e+00    1.4040186817e-01    1.0223086430e+04    1.0223000000e+04    3.1250000000e-01   -8.5485808487e+00    9.9487080205e-01    9.9951090678e-01
      1138   -8.5512713009e+00    1.4494132492e-01    1.0230110009e+04    1.0230000000e+04    3.7500000000e-01   -8.5492640842e+00    9.9444077236e-01    9.9892473118e-01
      1139   -8.5519168508e+00    1.4243010753e-01    1.0226141926e+04    1.0226000000e+04    5.0000000000e-01   -8.5488742089e+00    9.9478749668e-01    9.9921768042e-01
      1140   -8.5526046594e+00    1.4604504075e-01    1.0221192105e+04    1.0221000000e+04    2.5000000000e-01   -8.5483861290e+00    9.9598002463e-01    9.9931513551e-01
      1141   -8.5507477418e+00    1.4779455077e-01    1.0216185287e+04    1.0216000000e+04    3.7500000000e-01   -8.5478984280e+00    9.9526491336e-01    9.9960845732e-01
      1142   -8.5488306603e+00    1.4490485974e-01    1.0223061060e+04    1.0223000000e+04    4.3750000000e-01   -8.5485856576e+00    9.9527450429e-01    9.9921745085e-01
      1143   -8.5493871731e+00    1.4706537058e-01    1.0221039471e+04    1.0221000000e+04    3.7500000000e-01   -8.5483904811e+00    9.9408443641e-01    9.9931513551e-01
      1144   -8.5539237685e+00    1.4394093402e-01    1.0224158863e+04    1.0224000000e+04    5.0000000000e-01   -8.5486825941e+00    9.9576059029e-01    9.9931533646e-01
      1145   -8.5510594591e+00    1.4092791420e-01    1.0222198965e+04    1.0222000000e+04    3.1250000000e-01   -8.5484861347e+00    9.9499824403e-01    9.9911954608e-01
      1146   -8.5542134845e+00    1.4351232573e-01    1.0219227631e+04    1.0219000000e+04    5.0000000000e-01   -8.5481961235e+00    9.9433055786e-01    9.9960857227e-01
      1147   -8.5497990344e+00    1.4470640219e-01    1.0224166672e+04    1.0224000000e+04    2.5000000000e-01   -8.5486860626e+00    9.9437968238e-01    9.9951095462e-01
      1148   -8.5570031367e+00    1.3951008571e-01    1.0223233922e+04    1.0223000000e+04    2.5000000000e-01   -8.5485920308e+00    9.9509295077e-01    9.9960872542e-01
      1149   -8.5519413727e+00    1.4193031415e-01    1.0222295732e+04    1.0222000000e+04    2.5000000000e-01   -8.5484937741e+00    9.9543063408e-01    9.9921737429e-01
      1150   -8.5537482145e+00    1.3941663273e-01    1.0220233498e+04    1.0220000000e+04    3.1250000000e-01   -8.5483045271e+00    9.9556956254e-01    9.9941291585e-01
      1151   -8.5543334522e+00    1.4580275078e-01    1.0219297337e+04    1.0219000000e+04    2.5000000000e-01   -8.5482082752e+00    9.9573552387e-01    9.9921714453e-01
      1152   -8.5551425546e+00    1.4431236125e-01    1.0214356368e+04    1.0214000000e+04    3.7500000000e-01   -8.5477221855e+00    9.9490322694e-01    9.9941257098e-01
      1153   -8.5619147848e+00    3.7928938634e-01    1.0222396202e+04    1.0222000000e+04    3.1250000000e-01   -8.5485089818e+00    9.9440378800e-01    9.9941303072e-01
      1154   -8.5578596777e+00    1.4763396561e-01    1.0224441097e+04    1.0224000000e+04    1.8750000000e-01   -8.5487092435e+00    9.9507124043e-01    9.9970657277e-01
      1155   -8.5542771561e+00    1.4105107788e-01    1.0224362121e+04    1.0224000000e+04    1.2500000000e-01   -8.5487202784e+00    9.9478201074e-01    9.9941314554e-01
      1156   -8.5505059013e+00    1.4191943467e-01    1.0230166157e+04    1.0230000000e+04    3.7500000000e-01   -8.5493141347e+00    9.9530228518e-01    9.9921798631e-01
      1157   -8.5478707347e+00    1.3994001988e-01    1.0225014633e+04    1.0225000000e+04    2.5000000000e-01   -8.5488290277e+00    9.9406585197e-01    9.9951100244e-01
      1158   -8.5417599484e+00    1.3931134222e-01    1.0230768914e+04    1.0231000000e+04    5.0000000000e-01   -8.5494158521e+00    9.9611791617e-01    9.9912032059e-01
      1159   -8.5456404875e+00    1.3566427008e-01    1.0226730124e+04    1.0227000000e+04    3.1250000000e-01   -8.5490225176e+00    9.9534684475e-01    9.9990221961e-01
      1160   -8.5432748875e+00    1.3776632858e-01    1.0234723455e+04    1.0235000000e+04    3.7500000000e-01   -8.5497964050e+00    9.9445296096e-01    9.9951148021e-01
      1161   -8.5437705835e+00    1.3948758965e-01    1.0237668868e+04    1.0238000000e+04    3.1250000000e-01   -8.5500850966e+00    9.9492684368e-01    9.9941394804e-01
      1162   -8.5480603154e+00    1.4403601166e-01    1.0243758856e+04    1.0244000000e+04    3.7500000000e-01   -8.5506643804e+00    9.9438451202e-01    9.9931667317e-01
      1163   -8.5478027242e+00    1.4236272037e-01    1.0240871267e+04    1.0241000000e+04    3.1250000000e-01   -8.5503653653e+00    9.9482819087e-01    9.9882823943e-01
      1164   -8.5471655416e+00    1.4269654188e-01    1.0236877594e+04    1.0237000000e+04    4.3750000000e-01   -8.5499726275e+00    9.9488735781e-01    9.9941389079e-01
      1165   -8.5533102535e+00    1.4306398777e-01    1.0237012167e+04    1.0237000000e+04    3.1250000000e-01   -8.5499703149e+00    9.9499430937e-01    9.9931620592e-01
      1166   -8.5498284604e+00    1.4144453232e-01    1.0234094425e+04    1.0234000000e+04    1.8750000000e-01   -8.5496743114e+00    9.9470191998e-01    9.9951143248e-01
      1167   -8.5474713746e+00    1.3981484490e-01    1.0232951291e+04    1.0233000000e+04    1.8750000000e-01   -8.5495794515e+00    9.9525715094e-01    9.9951138474e-01
      1168   -8.5515125726e+00    1.4389522137e-01    1.0232990189e+04    1.0233000000e+04    2.5000000000e-01   -8.5495790443e+00    9.9551639898e-01    9.9892504642e-01
      1169   -8.5490865222e+00    1.4514673066e-01    1.0231059399e+04    1.0231000000e+04    3.1250000000e-01   -8.5493809678e+00    9.9512279247e-01    9.9931580491e-01
      1170   -8.5496387178e+00    1.4679912589e-01    1.0230996479e+04    1.0231000000e+04    2.5000000000e-01   -8.5493821382e+00    9.9506909622e-01    9.9960903138e-01
      1171   -8.5495030111e+00    1.4273913234e-01    1.0233992413e+04    1.0234000000e+04    3.1250000000e-01   -8.5496742246e+00    9.9530517537e-01    9.9951143248e-01
      1172   -8.5532393859e+00    1.4123879030e-01    1.0237074267e+04    1.0237000000e+04    3.7500000000e-01   -8.5499667423e+00    9.9453608669e-01    9.9951157566e-01
      1173   -8.5463276829e+00    1.4358294883e-01    1.0237982607e+04    1.0238000000e+04    3.7500000000e-01   -8.5500637172e+00    9.9583265173e-01    9.9970697402e-01
      1174   -8.5473266199e+00    1.4159128260e-01    1.0243808117e+04    1.0244000000e+04    3.7500000000e-01   -8.5506523725e+00    9.9447902251e-01    9.9931667317e-01
      1175   -8.5474380618e+00    1.4519955664e-01    1.0241842429e+04    1.0242000000e+04    2.5000000000e-01   -8.5504534575e+00    9.9584554873e-01    9.9931653974e-01
      1176   -8.5494334208e+00    1.4456570420e-01    1.0241891369e+04    1.0242000000e+04    3.7500000000e-01   -8.5504507330e+00    9.9494445160e-01    9.9912126538e-01
      1177   -8.5500451885e+00    1.4215558650e-01    1.0238980437e+04    1.0239000000e+04    3.7500000000e-01   -8.5501551626e+00    9.9418068917e-01    9.9960933685e-01
      1178   -8.5464672999e+00    1.4046845505e-01    1.0239894490e+04    1.0240000000e+04    2.5000000000e-01   -8.5502520635e+00    9.9491850352e-01    9.9941406250e-01
      1179   -8.5439977170e+00    1.4273305432e-01    1.0237748389e+04    1.0238000000e+04    3.1250000000e-01   -8.5500565402e+00    9.9612452229e-01    9.9931627271e-01
      1180   -8.5499269444e+00    1.4585288313e-01    1.0239837022e+04    1.0240000000e+04    5.0000000000e-01   -8.5502483676e+00    9.9389165984e-01    9.9873046875e-01
      1181   -8.5453533451e+00    1.4684761481e-01    1.0238894508e+04    1.0239000000e+04    4.3750000000e-01   -8.5501449243e+00    9.9473020681e-01    9.9882801055e-01
      1182   -8.5494492245e+00    1.4170166535e-01    1.0236880961e+04    1.0237000000e+04    5.0000000000e-01   -8.5499492819e+00    9.9541679320e-01    9.9951157566e-01
      1183   -8.5488459303e+00    1.4714569345e-01    1.0238954890e+04    1.0239000000e+04    4.3750000000e-01   -8.5501401183e+00    9.9450491267e-01    9.9970700264e-01
      1184   -8.5481380187e+00    1.4478479773e-01    1.0246881904e+04    1.0247000000e+04    3.1250000000e-01   -8.5509204120e+00    9.9479712032e-01    9.9941446277e-01
      1185   -8.5473417623e+00    1.4386508165e-01    1.0247831439e+04    1.0248000000e+04    3.7500000000e-01   -8.5510167147e+00    9.9530926053e-01    9.9951209992e-01
      1186   -8.5477013465e+00    1.4303612286e-01    1.0247820278e+04    1.0248000000e+04    2.5000000000e-01   -8.5510147831e+00    9.9554367620e-01    9.9970725995e-01
      1187   -8.5490732736e+00    1.4527370123e-01    1.0248853225e+04    1.0249000000e+04    1.8750000000e-01   -8.5511096977e+00    9.9480836031e-01    9.9902429505e-01
      1188   -8.5507520144e+00    1.4745392794e-01    1.0244967423e+04    1.0245000000e+04    4.3750000000e-01   -8.5507170143e+00    9.9389729755e-01    9.9941434846e-01
      1189   -8.5545473492e+00    1.5254793949e-01    1.0243104654e+04    1.0243000000e+04    1.8750000000e-01   -8.5505207170e+00    9.9614433360e-01    9.9951186176e-01
